A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,origin,control,rating,condition,awareness
-5.844E-4,-4.635E-4,7.477E-4,2.026E-4,9.971E-4,3.515E-4,7.843E-4,2.162E-5,0.03126,-0.04801,3.342E-4,1.687E-4,0.001013,2.401E-4,7.026E-4,5.667E-5,junk,junk,junk,junk,junk
-7.183E-4,-5.412E-4,7.673E-4,2.12E-4,0.001031,3.659E-4,7.467E-4,3.877E-5,0.031,-0.04832,2.63E-4,1.524E-4,9.264E-4,2.397E-4,6.352E-4,3.744E-5,junk,junk,junk,junk,junk
-4.839E-4,-0.001437,0.001175,3.004E-4,0.001469,3.82E-4,0.001916,-2.305E-4,0.03003,-0.04575,0.002093,-4.715E-4,0.002517,-4.218E-5,0.00119,-2.12E-4,junk,junk,junk,junk,junk
-3.054E-4,-0.001406,0.001186,2.946E-4,0.001478,3.8E-4,0.001914,-2.22E-4,0.03023,-0.04591,0.002124,-4.783E-4,0.002542,-4.578E-5,0.001218,-2.2E-4,junk,junk,junk,junk,junk
-5.638E-4,-0.001091,0.001208,2.894E-4,0.001472,3.907E-4,0.001915,-2.145E-4,0.03024,-0.04587,0.002135,-4.701E-4,0.002551,-4.192E-5,0.001266,-2.283E-4,junk,junk,junk,junk,junk
-6.28E-4,-8.658E-4,0.001213,2.901E-4,0.001479,3.957E-4,0.001926,-2.085E-4,0.02998,-0.04545,0.002173,-4.679E-4,0.002567,-3.881E-5,0.001296,-2.259E-4,junk,junk,junk,junk,junk
-3.854E-4,-8.782E-4,0.001219,2.888E-4,0.001486,3.961E-4,0.001922,-2.116E-4,0.03007,-0.04547,0.002207,-4.743E-4,0.002582,-4.653E-5,0.001364,-2.299E-4,junk,junk,junk,junk,junk
-2.8E-4,-9.208E-4,0.001234,2.865E-4,0.001483,3.922E-4,0.001903,-2.051E-4,0.03036,-0.04571,0.002229,-4.712E-4,0.002575,-4.067E-5,0.001375,-2.381E-4,junk,junk,junk,junk,junk
-3.799E-4,-8.859E-4,0.001233,2.863E-4,0.001477,3.999E-4,0.001904,-2.056E-4,0.03074,-0.04612,0.002216,-4.66E-4,0.002567,-3.871E-5,0.001385,-2.318E-4,junk,junk,junk,junk,junk
-6.763E-4,-9.29E-4,0.001213,2.888E-4,0.001473,3.971E-4,0.001902,-2.039E-4,0.03074,-0.0461,0.002192,-4.54E-4,0.002571,-4.391E-5,0.001408,-2.353E-4,junk,junk,junk,junk,junk
-6.469E-4,-0.001101,0.001196,2.858E-4,0.001461,4.049E-4,0.001866,-1.889E-4,0.03085,-0.04614,0.002165,-4.496E-4,0.002568,-5.16E-5,0.001426,-2.47E-4,junk,junk,junk,junk,junk
-8.525E-4,-9.855E-4,0.001201,2.76E-4,0.001437,4.071E-4,0.00188,-2.021E-4,0.03123,-0.04657,0.002142,-4.435E-4,0.00256,-5.626E-5,0.001406,-2.541E-4,junk,junk,junk,junk,junk
-0.001462,-8.693E-4,0.001182,2.745E-4,0.001409,4.164E-4,0.001845,-2.037E-4,0.03156,-0.04696,0.002134,-4.448E-4,0.002557,-5.981E-5,0.001392,-2.531E-4,junk,junk,junk,junk,junk
-0.001579,-6.412E-4,0.001163,2.738E-4,0.0014,4.173E-4,0.001839,-2.037E-4,0.03163,-0.04684,0.002121,-4.493E-4,0.002521,-4.82E-5,0.001394,-2.55E-4,junk,junk,junk,junk,junk
-0.001412,-6.36E-4,0.001138,2.751E-4,0.001371,4.115E-4,0.001817,-2.06E-4,0.03177,-0.0469,0.002124,-4.519E-4,0.00251,-5.29E-5,0.001352,-2.461E-4,junk,junk,junk,junk,junk
-0.001161,-6.171E-4,0.00112,2.734E-4,0.001341,4.101E-4,0.001776,-1.978E-4,0.03159,-0.0468,0.002132,-4.626E-4,0.002489,-5.1E-5,0.00132,-2.468E-4,junk,junk,junk,junk,junk
-0.001065,-7.302E-4,0.001119,2.618E-4,0.00133,4.077E-4,0.001784,-2.041E-4,0.03159,-0.04684,0.002147,-4.648E-4,0.00251,-5.625E-5,0.001323,-2.477E-4,junk,junk,junk,junk,junk
-9.762E-4,-8.01E-4,0.001141,2.571E-4,0.001329,4.126E-4,0.001784,-1.938E-4,0.03165,-0.04659,0.002191,-4.825E-4,0.002529,-6.432E-5,0.00134,-2.46E-4,junk,junk,junk,junk,junk
-7.731E-4,-8.646E-4,0.001159,2.588E-4,0.001331,4.182E-4,0.001792,-1.936E-4,0.03155,-0.04655,0.002187,-4.763E-4,0.002537,-6.34E-5,0.001387,-2.484E-4,junk,junk,junk,junk,junk
-7.752E-4,-9.56E-4,0.001155,2.673E-4,0.001345,4.15E-4,0.00179,-1.932E-4,0.03179,-0.04674,0.002208,-4.768E-4,0.002551,-6.913E-5,0.001403,-2.414E-4,junk,junk,junk,junk,junk
-8.984E-4,-0.001032,0.001161,2.742E-4,0.001349,4.143E-4,0.001771,-1.882E-4,0.03154,-0.04643,0.002211,-4.807E-4,0.002584,-7.08E-5,0.001426,-2.421E-4,junk,junk,junk,junk,junk
-5.414E-4,-0.001504,0.001164,2.743E-4,0.001343,4.072E-4,0.001752,-1.857E-4,0.03137,-0.04631,0.00218,-4.748E-4,0.002599,-7.665E-5,0.001433,-2.393E-4,junk,junk,junk,junk,junk
-6.991E-4,-0.00161,0.001139,2.831E-4,0.001328,4.091E-4,0.001723,-1.727E-4,0.03153,-0.04634,0.002171,-4.684E-4,0.002609,-8.498E-5,0.001445,-2.465E-4,junk,junk,junk,junk,junk
-2.608E-4,-0.001787,0.001141,2.868E-4,0.001314,4.089E-4,0.001702,-1.694E-4,0.03146,-0.04653,0.002143,-4.649E-4,0.002607,-8.483E-5,0.001434,-2.41E-4,junk,junk,junk,junk,junk
-5.235E-5,-0.001939,0.00111,2.949E-4,0.001287,4.121E-4,0.001665,-1.652E-4,0.03151,-0.04669,0.002096,-4.647E-4,0.002604,-8.912E-5,0.001421,-2.469E-4,junk,junk,junk,junk,junk
-1.476E-4,-0.002085,0.001101,2.956E-4,0.001271,4.089E-4,0.00163,-1.697E-4,0.03145,-0.04665,0.00208,-4.738E-4,0.002603,-9.976E-5,0.001392,-2.431E-4,junk,junk,junk,junk,junk
-5.092E-4,-0.001875,0.001083,2.97E-4,0.001257,4.125E-4,0.001602,-1.651E-4,0.03152,-0.04661,0.00204,-4.698E-4,0.002587,-9.53E-5,0.001332,-2.329E-4,junk,junk,junk,junk,junk
-5.773E-4,-0.001883,0.001048,3.078E-4,0.001222,4.158E-4,0.001564,-1.62E-4,0.03204,-0.04716,0.002042,-4.802E-4,0.002582,-9.523E-5,0.001272,-2.194E-4,junk,junk,junk,junk,junk
-6.542E-4,-0.001836,0.001019,3.107E-4,0.001192,4.152E-4,0.001527,-1.532E-4,0.03187,-0.0471,0.002031,-4.874E-4,0.002552,-9.656E-5,0.001227,-2.203E-4,junk,junk,junk,junk,junk
-6.844E-4,-0.001837,9.93E-4,3.117E-4,0.001189,4.082E-4,0.001497,-1.642E-4,0.03144,-0.0468,0.002016,-4.925E-4,0.002525,-9.168E-5,0.001213,-2.18E-4,junk,junk,junk,junk,junk
-0.001205,-0.001641,9.749E-4,3.141E-4,0.00117,4.108E-4,0.001485,-1.656E-4,0.03126,-0.04679,0.002006,-4.991E-4,0.00251,-8.399E-5,0.001171,-2.149E-4,junk,junk,junk,junk,junk
-0.0014,-0.001872,9.8E-4,3.149E-4,0.001171,4.03E-4,0.001477,-1.744E-4,0.03138,-0.04697,0.002045,-5.101E-4,0.002517,-7.499E-5,0.001204,-2.213E-4,junk,junk,junk,junk,junk
-0.00132,-0.001928,0.001,3.085E-4,0.001179,4.067E-4,0.001498,-1.958E-4,0.03129,-0.04689,0.002061,-5.076E-4,0.002541,-7.181E-5,0.001179,-1.972E-4,junk,junk,junk,junk,junk
-0.001296,-0.002061,0.001,3.146E-4,0.001183,4.171E-4,0.001478,-1.826E-4,0.03093,-0.0465,0.002067,-5.046E-4,0.002557,-7.806E-5,0.0012,-1.992E-4,junk,junk,junk,junk,junk
-0.001418,-0.001814,0.001001,3.184E-4,0.001192,4.176E-4,0.001452,-1.8E-4,0.03101,-0.04666,0.00207,-5.003E-4,0.002551,-7.12E-5,0.001204,-2.003E-4,junk,junk,junk,junk,junk
-0.001868,-0.001687,0.001003,3.193E-4,0.001189,4.159E-4,0.001444,-1.806E-4,0.0311,-0.04668,0.002112,-5.061E-4,0.002554,-6.098E-5,0.001222,-2.034E-4,junk,junk,junk,junk,junk
-0.002246,-0.001588,9.998E-4,3.169E-4,0.001195,4.131E-4,0.001428,-1.746E-4,0.03127,-0.04688,0.002106,-5.067E-4,0.002547,-6.141E-5,0.001213,-2.089E-4,junk,junk,junk,junk,junk
-0.002487,-0.001514,9.889E-4,3.189E-4,0.001182,4.119E-4,0.001411,-1.905E-4,0.03113,-0.04674,0.00208,-5.091E-4,0.002545,-6.238E-5,0.001199,-2.102E-4,junk,junk,junk,junk,junk
-0.002284,-0.001357,9.866E-4,3.197E-4,0.001175,4.075E-4,0.001373,-1.858E-4,0.03109,-0.04666,0.00203,-4.961E-4,0.002538,-6.774E-5,0.001187,-2.168E-4,junk,junk,junk,junk,junk
-0.002045,-0.001511,9.547E-4,3.264E-4,0.001163,4.043E-4,0.001335,-1.786E-4,0.0313,-0.04698,0.002008,-4.988E-4,0.002529,-7.697E-5,0.001143,-2.162E-4,junk,junk,junk,junk,junk
-0.001908,-0.001552,9.378E-4,3.28E-4,0.001146,3.999E-4,0.001279,-1.686E-4,0.03136,-0.04711,0.001999,-5.089E-4,0.002517,-7.289E-5,0.001111,-2.194E-4,junk,junk,junk,junk,junk
-0.001702,-0.001677,9.274E-4,3.206E-4,0.001125,4.001E-4,0.001239,-1.599E-4,0.03151,-0.04719,0.001949,-5.079E-4,0.002496,-7.038E-5,0.00107,-2.216E-4,junk,junk,junk,junk,junk
-0.001865,-0.00161,8.999E-4,3.194E-4,0.001121,4.035E-4,0.001214,-1.583E-4,0.03165,-0.04732,0.001923,-5.033E-4,0.002486,-7.751E-5,0.001036,-2.248E-4,junk,junk,junk,junk,junk
-0.002278,-0.001471,8.793E-4,3.152E-4,0.001091,4.058E-4,0.001195,-1.624E-4,0.03171,-0.04737,0.001898,-5.003E-4,0.002467,-7.462E-5,9.979E-4,-2.233E-4,junk,junk,junk,junk,junk
-0.001899,-0.001683,8.633E-4,3.127E-4,0.001086,4.092E-4,0.001187,-1.616E-4,0.0317,-0.04753,0.001886,-5.004E-4,0.002427,-6.295E-5,9.746E-4,-2.243E-4,junk,junk,junk,junk,junk
-0.001798,-0.001623,8.672E-4,3.11E-4,0.001114,3.927E-4,0.001217,-1.662E-4,0.03147,-0.04716,0.001928,-5.033E-4,0.002476,-7.788E-5,0.001002,-2.278E-4,junk,junk,junk,junk,junk
-0.001972,-0.001316,8.881E-4,3.07E-4,0.001131,3.953E-4,0.001262,-1.831E-4,0.03153,-0.04705,0.001943,-5.013E-4,0.002502,-8.186E-5,0.001057,-2.405E-4,junk,junk,junk,junk,junk
-0.001666,-0.0015,8.973E-4,3.036E-4,0.001143,4.004E-4,0.001265,-1.882E-4,0.03175,-0.0473,0.001978,-5.095E-4,0.002535,-8.386E-5,0.001058,-2.387E-4,junk,junk,junk,junk,junk
-0.001745,-0.001438,9.112E-4,3.036E-4,0.001152,4.079E-4,0.001272,-1.918E-4,0.03178,-0.04739,0.00198,-5.086E-4,0.002539,-8.304E-5,0.001073,-2.35E-4,junk,junk,junk,junk,junk
-0.001715,-0.001299,9.302E-4,2.983E-4,0.001157,4.095E-4,0.001261,-1.876E-4,0.03151,-0.04706,0.001964,-5.059E-4,0.002561,-9.828E-5,0.001063,-2.313E-4,junk,junk,junk,junk,junk
-0.001655,-0.0012,9.402E-4,2.96E-4,0.00115,4.151E-4,0.001287,-1.974E-4,0.03196,-0.04742,0.001943,-4.988E-4,0.002541,-9.232E-5,0.001034,-2.291E-4,junk,junk,junk,junk,junk
-0.002122,-0.001098,9.283E-4,3.006E-4,0.001136,4.207E-4,0.001284,-1.999E-4,0.03199,-0.04766,0.00193,-5.007E-4,0.002511,-8.411E-5,0.001029,-2.318E-4,junk,junk,junk,junk,junk
-0.001945,-0.001221,9.191E-4,3.018E-4,0.001112,4.316E-4,0.001275,-1.945E-4,0.03219,-0.04788,0.001919,-5.023E-4,0.002493,-7.799E-5,0.001015,-2.382E-4,junk,junk,junk,junk,junk
-0.00182,-0.001488,9.073E-4,2.987E-4,0.001118,4.295E-4,0.001263,-1.902E-4,0.03167,-0.04763,0.001897,-5.003E-4,0.002475,-8.245E-5,9.923E-4,-2.358E-4,junk,junk,junk,junk,junk
-0.002021,-0.001377,9.057E-4,2.92E-4,0.001137,4.168E-4,0.001264,-1.942E-4,0.03188,-0.04764,0.001852,-4.911E-4,0.002451,-9.03E-5,9.653E-4,-2.359E-4,junk,junk,junk,junk,junk
-0.001942,-0.001504,8.945E-4,2.93E-4,0.001134,4.152E-4,0.001254,-1.952E-4,0.03209,-0.04791,0.001818,-4.855E-4,0.002407,-8.912E-5,9.445E-4,-2.362E-4,junk,junk,junk,junk,junk
-0.001908,-0.00156,8.88E-4,2.912E-4,0.001112,4.262E-4,0.001251,-2.036E-4,0.03189,-0.04777,0.001792,-4.873E-4,0.00237,-8.782E-5,8.968E-4,-2.291E-4,junk,junk,junk,junk,junk
-0.00173,-0.001791,8.791E-4,2.86E-4,0.001091,4.297E-4,0.001234,-1.938E-4,0.03166,-0.04761,0.001731,-4.697E-4,0.002356,-8.947E-5,8.931E-4,-2.306E-4,junk,junk,junk,junk,junk
-0.001642,-0.00181,8.707E-4,2.868E-4,0.001104,4.287E-4,0.001263,-2.085E-4,0.03148,-0.0475,0.001745,-4.796E-4,0.002362,-9.939E-5,8.975E-4,-2.355E-4,junk,junk,junk,junk,junk
-0.001372,-0.001755,8.849E-4,2.827E-4,0.001129,4.237E-4,0.001274,-2.054E-4,0.03115,-0.04733,0.001755,-4.766E-4,0.002374,-9.269E-5,9.074E-4,-2.44E-4,junk,junk,junk,junk,junk
-0.001205,-0.001785,9.141E-4,2.774E-4,0.00115,4.19E-4,0.001303,-1.981E-4,0.03084,-0.0471,0.001751,-4.665E-4,0.002381,-9.297E-5,9.308E-4,-2.475E-4,junk,junk,junk,junk,junk
-0.001373,-0.001724,9.368E-4,2.775E-4,0.001153,4.202E-4,0.001296,-1.967E-4,0.03056,-0.04676,0.001726,-4.591E-4,0.002414,-9.475E-5,9.366E-4,-2.383E-4,junk,junk,junk,junk,junk
-0.001002,-0.001707,9.408E-4,2.806E-4,0.001167,4.183E-4,0.001314,-2.01E-4,0.03051,-0.04679,0.001732,-4.583E-4,0.002418,-9.415E-5,9.45E-4,-2.295E-4,junk,junk,junk,junk,junk
-7.388E-4,-0.00183,9.482E-4,2.78E-4,0.001184,4.117E-4,0.001318,-2.013E-4,0.0305,-0.04691,0.001733,-4.633E-4,0.00242,-8.886E-5,9.678E-4,-2.364E-4,junk,junk,junk,junk,junk
-5.856E-4,-0.002059,9.422E-4,2.807E-4,0.00119,4.1E-4,0.001333,-2.034E-4,0.0304,-0.04691,0.001744,-4.721E-4,0.002411,-8.668E-5,9.762E-4,-2.45E-4,junk,junk,junk,junk,junk
-3.205E-4,-0.002446,9.416E-4,2.824E-4,0.001194,4.125E-4,0.001323,-2.032E-4,0.02998,-0.04655,0.001713,-4.652E-4,0.002388,-8.557E-5,9.423E-4,-2.385E-4,junk,junk,junk,junk,junk
-4.288E-4,-0.002507,9.439E-4,2.805E-4,0.001194,4.134E-4,0.001292,-1.872E-4,0.02997,-0.04663,0.001672,-4.582E-4,0.002357,-7.226E-5,9.098E-4,-2.359E-4,junk,junk,junk,junk,junk
-8.369E-4,-0.002543,9.453E-4,2.724E-4,0.001179,4.101E-4,0.001268,-1.775E-4,0.02988,-0.04682,0.00165,-4.628E-4,0.002322,-6.486E-5,8.936E-4,-2.446E-4,junk,junk,junk,junk,junk
-7.518E-4,-0.002448,9.346E-4,2.792E-4,0.001184,4.074E-4,0.001273,-1.928E-4,0.02961,-0.04676,0.001574,-4.435E-4,0.002323,-6.778E-5,8.679E-4,-2.351E-4,junk,junk,junk,junk,junk
-0.001248,-0.002357,9.389E-4,2.715E-4,0.00117,4.124E-4,0.001263,-2.022E-4,0.0297,-0.04669,0.001554,-4.418E-4,0.002322,-6.885E-5,8.284E-4,-2.32E-4,junk,junk,junk,junk,junk
-0.001006,-0.00239,9.27E-4,2.677E-4,0.001167,4.064E-4,0.001249,-2.054E-4,0.02946,-0.04629,0.001504,-4.356E-4,0.002255,-5.491E-5,8.125E-4,-2.264E-4,junk,junk,junk,junk,junk
-0.001323,-0.002249,9.046E-4,2.64E-4,0.001142,4.137E-4,0.001204,-1.849E-4,0.02944,-0.04631,0.001489,-4.37E-4,0.002223,-5.078E-5,7.804E-4,-2.253E-4,junk,junk,junk,junk,junk
-0.001532,-0.002339,9.032E-4,2.591E-4,0.001147,4.101E-4,0.00117,-1.724E-4,0.02946,-0.04656,0.001464,-4.355E-4,0.002215,-5.06E-5,7.746E-4,-2.285E-4,junk,junk,junk,junk,junk
-0.001001,-0.002546,9.308E-4,2.524E-4,0.001171,4.049E-4,0.001184,-1.781E-4,0.0294,-0.04641,0.001469,-4.392E-4,0.002192,-5.409E-5,7.808E-4,-2.255E-4,junk,junk,junk,junk,junk
-6.455E-4,-0.00251,9.614E-4,2.487E-4,0.0012,3.979E-4,0.001218,-1.81E-4,0.02959,-0.0466,0.001498,-4.387E-4,0.0022,-5.214E-5,8.415E-4,-2.32E-4,junk,junk,junk,junk,junk
-8.406E-4,-0.002438,9.985E-4,2.424E-4,0.00124,3.821E-4,0.001215,-1.758E-4,0.02986,-0.04689,0.001527,-4.395E-4,0.002238,-6.229E-5,9.09E-4,-2.422E-4,junk,junk,junk,junk,junk
-0.001133,-0.002524,0.001015,2.422E-4,0.001251,3.855E-4,0.001225,-1.786E-4,0.02968,-0.04674,0.001567,-4.444E-4,0.002243,-6.464E-5,9.298E-4,-2.45E-4,junk,junk,junk,junk,junk
-0.00126,-0.002399,0.001014,2.469E-4,0.00126,3.955E-4,0.001232,-1.782E-4,0.02991,-0.04676,0.00158,-4.391E-4,0.002283,-7.272E-5,9.434E-4,-2.448E-4,junk,junk,junk,junk,junk
-0.001579,-0.002283,0.001027,2.466E-4,0.001273,3.947E-4,0.001255,-1.771E-4,0.0299,-0.04674,0.00159,-4.343E-4,0.002273,-6.817E-5,9.47E-4,-2.462E-4,junk,junk,junk,junk,junk
-0.001702,-0.002203,0.001013,2.549E-4,0.001311,3.817E-4,0.00127,-1.795E-4,0.03004,-0.04689,0.001615,-4.315E-4,0.002272,-6.775E-5,9.562E-4,-2.417E-4,junk,junk,junk,junk,junk
-0.001583,-0.001926,0.001018,2.558E-4,0.001299,3.921E-4,0.001256,-1.687E-4,0.02989,-0.04681,0.001622,-4.31E-4,0.002293,-7.117E-5,9.85E-4,-2.635E-4,junk,junk,junk,junk,junk
-0.001472,-0.00174,0.001017,2.574E-4,0.001284,3.962E-4,0.001248,-1.598E-4,0.02942,-0.04646,0.001627,-4.395E-4,0.002295,-6.839E-5,9.76E-4,-2.586E-4,junk,junk,junk,junk,junk
-0.001155,-0.001713,0.001003,2.573E-4,0.001293,4.01E-4,0.001212,-1.453E-4,0.02978,-0.04672,0.001629,-4.411E-4,0.00229,-7.616E-5,9.747E-4,-2.683E-4,junk,junk,junk,junk,junk
-0.001008,-0.001755,9.922E-4,2.57E-4,0.001297,4.001E-4,0.001221,-1.488E-4,0.03032,-0.04718,0.001616,-4.413E-4,0.002285,-6.696E-5,9.818E-4,-2.766E-4,junk,junk,junk,junk,junk
-9.668E-4,-0.001804,9.934E-4,2.548E-4,0.001285,3.993E-4,0.001192,-1.266E-4,0.03045,-0.04722,0.001603,-4.397E-4,0.002269,-6.469E-5,9.708E-4,-2.809E-4,junk,junk,junk,junk,junk
-0.001198,-0.001752,9.814E-4,2.507E-4,0.001277,3.911E-4,0.001194,-1.219E-4,0.03061,-0.04753,0.001586,-4.37E-4,0.002264,-6.903E-5,9.433E-4,-2.788E-4,junk,junk,junk,junk,junk
-0.001374,-0.001703,9.746E-4,2.475E-4,0.001281,3.946E-4,0.001181,-1.14E-4,0.03052,-0.04747,0.001555,-4.399E-4,0.002269,-7.674E-5,9.151E-4,-2.846E-4,junk,junk,junk,junk,junk
-0.001569,-0.00147,9.954E-4,2.335E-4,0.001275,3.941E-4,0.001179,-1.029E-4,0.03107,-0.04795,0.001569,-4.449E-4,0.002265,-8.048E-5,9.426E-4,-2.926E-4,junk,junk,junk,junk,junk
-0.001777,-0.001418,0.001018,2.288E-4,0.001294,3.966E-4,0.001187,-9.684E-5,0.03137,-0.04824,0.001578,-4.402E-4,0.002302,-9.059E-5,9.748E-4,-2.962E-4,junk,junk,junk,junk,junk
-0.001874,-0.001148,0.001044,2.247E-4,0.001334,3.935E-4,0.001182,-9.322E-5,0.03159,-0.04827,0.00162,-4.361E-4,0.002383,-1.099E-4,0.001024,-2.882E-4,junk,junk,junk,junk,junk
-0.001527,-0.001175,0.001072,2.247E-4,0.001365,3.909E-4,0.001217,-9.795E-5,0.03139,-0.04794,0.001636,-4.261E-4,0.002422,-1.081E-4,0.001099,-2.891E-4,junk,junk,junk,junk,junk
-0.001887,-8.199E-4,0.001096,2.272E-4,0.001384,3.918E-4,0.001223,-9.154E-5,0.03139,-0.04786,0.00167,-4.221E-4,0.002452,-1.127E-4,0.001138,-2.905E-4,junk,junk,junk,junk,junk
-0.001826,-8.152E-4,0.001104,2.306E-4,0.001407,3.892E-4,0.001249,-9.389E-5,0.03111,-0.04766,0.001708,-4.262E-4,0.002499,-1.142E-4,0.001179,-3.03E-4,junk,junk,junk,junk,junk
-0.001816,-6.462E-4,0.00112,2.321E-4,0.001436,3.922E-4,0.001291,-1.017E-4,0.03128,-0.04776,0.00174,-4.269E-4,0.002514,-1.138E-4,0.001211,-3.091E-4,junk,junk,junk,junk,junk
-0.001429,-5.842E-4,0.001142,2.324E-4,0.001443,3.948E-4,0.001286,-9.808E-5,0.03135,-0.04771,0.00174,-4.13E-4,0.002537,-1.271E-4,0.001215,-3.046E-4,junk,junk,junk,junk,junk
-0.001641,-5.569E-4,0.001157,2.27E-4,0.001445,3.95E-4,0.001288,-1.013E-4,0.03129,-0.04779,0.00175,-4.161E-4,0.002519,-1.107E-4,0.001227,-3.009E-4,junk,junk,junk,junk,junk
-0.001165,-8.543E-4,0.001165,2.231E-4,0.001449,3.946E-4,0.001324,-1.163E-4,0.03124,-0.04797,0.001753,-4.142E-4,0.002514,-1.016E-4,0.001182,-2.909E-4,junk,junk,junk,junk,junk
-0.001194,-8.535E-4,0.001161,2.239E-4,0.001435,3.974E-4,0.001324,-1.17E-4,0.03122,-0.0479,0.001735,-4.138E-4,0.00252,-9.648E-5,0.001161,-2.859E-4,junk,junk,junk,junk,junk
-0.001237,-7.784E-4,0.00116,2.229E-4,0.001446,3.892E-4,0.001295,-1.077E-4,0.03126,-0.04796,0.001726,-4.168E-4,0.00251,-1.046E-4,0.001147,-2.817E-4,junk,junk,junk,junk,junk
-0.001001,-0.001117,0.001157,2.214E-4,0.001447,3.897E-4,0.001286,-1.058E-4,0.03117,-0.04796,0.001725,-4.162E-4,0.002502,-1.152E-4,0.00116,-2.835E-4,junk,junk,junk,junk,junk
-0.001593,-9.987E-4,0.001136,2.23E-4,0.001433,3.909E-4,0.001288,-1.07E-4,0.03122,-0.04828,0.0017,-4.108E-4,0.002468,-1.061E-4,0.001145,-2.811E-4,junk,junk,junk,junk,junk
-0.001398,-0.001138,0.001139,2.224E-4,0.001397,4.006E-4,0.001308,-1.112E-4,0.03097,-0.04812,0.001701,-4.145E-4,0.002437,-1.07E-4,0.001162,-2.869E-4,junk,junk,junk,junk,junk
-0.001567,-0.001004,0.001141,2.197E-4,0.001389,4.021E-4,0.001314,-1.065E-4,0.03091,-0.04794,0.001693,-4.09E-4,0.002443,-1.135E-4,0.001156,-2.835E-4,junk,junk,junk,junk,junk
-0.00145,-9.404E-4,0.001154,2.111E-4,0.001416,3.897E-4,0.001309,-9.949E-5,0.03107,-0.04806,0.001701,-3.992E-4,0.002435,-1.088E-4,0.001207,-2.955E-4,junk,junk,junk,junk,junk
-0.001265,-0.001039,0.00118,2.095E-4,0.00144,4.026E-4,0.001337,-1.14E-4,0.03127,-0.04809,0.00173,-3.925E-4,0.002451,-1.04E-4,0.001263,-3.051E-4,junk,junk,junk,junk,junk
-8.073E-4,-0.001176,0.001203,2.077E-4,0.001444,4.179E-4,0.00137,-1.219E-4,0.03107,-0.04776,0.001733,-3.895E-4,0.002457,-1.025E-4,0.001258,-2.868E-4,junk,junk,junk,junk,junk
-4.116E-4,-0.001179,0.001224,2.055E-4,0.001472,4.105E-4,0.001365,-1.149E-4,0.03096,-0.04757,0.001724,-3.873E-4,0.002455,-1.083E-4,0.001296,-2.889E-4,junk,junk,junk,junk,junk
-2.525E-4,-0.001224,0.00124,2.041E-4,0.001481,4.162E-4,0.001381,-1.038E-4,0.03114,-0.04771,0.001729,-3.871E-4,0.002464,-9.946E-5,0.00132,-2.87E-4,junk,junk,junk,junk,junk
-2.322E-4,-0.001405,0.001244,2.081E-4,0.001495,4.138E-4,0.001419,-1.246E-4,0.031,-0.04772,0.00172,-3.816E-4,0.002467,-1.006E-4,0.001356,-2.973E-4,junk,junk,junk,junk,junk
-1.558E-4,-0.001469,0.001258,2.087E-4,0.001512,4.11E-4,0.001412,-1.335E-4,0.03073,-0.04743,0.001743,-3.876E-4,0.002464,-1.02E-4,0.001358,-2.941E-4,junk,junk,junk,junk,junk
1.286E-4,-0.001824,0.001259,2.082E-4,0.001508,4.234E-4,0.001418,-1.41E-4,0.03069,-0.04737,0.001724,-3.887E-4,0.00246,-1.035E-4,0.001365,-2.962E-4,junk,junk,junk,junk,junk
5.549E-4,-0.00217,0.001261,2.055E-4,0.001502,4.198E-4,0.001434,-1.545E-4,0.03117,-0.04782,0.001713,-3.903E-4,0.002404,-8.916E-5,0.001355,-3.036E-4,junk,junk,junk,junk,junk
5.133E-4,-0.002076,0.001247,2.037E-4,0.001496,4.217E-4,0.001402,-1.602E-4,0.03096,-0.04776,0.001688,-3.835E-4,0.00236,-8.32E-5,0.001326,-2.934E-4,junk,junk,junk,junk,junk
2.159E-4,-0.002127,0.00123,2.04E-4,0.001481,4.257E-4,0.001382,-1.676E-4,0.03055,-0.04761,0.001642,-3.724E-4,0.002344,-8.108E-5,0.001296,-2.845E-4,junk,junk,junk,junk,junk
5.367E-4,-0.002108,0.001217,2.019E-4,0.00146,4.361E-4,0.001366,-1.746E-4,0.03013,-0.04735,0.001634,-3.759E-4,0.002303,-7.321E-5,0.001317,-2.953E-4,junk,junk,junk,junk,junk
6.82E-4,-0.002071,0.001214,2.021E-4,0.001451,4.334E-4,0.001314,-1.682E-4,0.03012,-0.04754,0.001576,-3.609E-4,0.002254,-6.274E-5,0.001289,-2.939E-4,junk,junk,junk,junk,junk
8.977E-4,-0.002184,0.001205,2.013E-4,0.001429,4.508E-4,0.001309,-1.673E-4,0.03011,-0.04772,0.001545,-3.657E-4,0.002207,-5.444E-5,0.001222,-2.824E-4,junk,junk,junk,junk,junk
8.826E-4,-0.002101,0.001196,2.053E-4,0.001414,4.574E-4,0.001296,-1.687E-4,0.02975,-0.04751,0.001527,-3.627E-4,0.002158,-4.946E-5,0.001195,-2.787E-4,junk,junk,junk,junk,junk
0.001279,-0.002391,0.0012,2.01E-4,0.00144,4.494E-4,0.001293,-1.605E-4,0.0297,-0.04729,0.00152,-3.618E-4,0.002165,-5.145E-5,0.00122,-2.883E-4,junk,junk,junk,junk,junk
