Subject:	S205
Project:	glassroutes
Time:	2015-01-21_11-33-36

Matlab_now	Increasing Marker	BoxyTime	Marker	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8
41703.122	0	3093.381	0	1442.000	320.200	77.520	19.530	2173.000	467.200	115.600	27.120	264.600	60.160	15.910	4.758	383.300	86.550	22.630	7.438	
41703.288	0	3093.507	0	1450.000	322.800	78.210	19.650	2202.000	471.500	116.200	27.280	268.700	60.300	15.920	4.793	385.000	86.530	22.710	7.434	
41703.380	0	3093.591	0	1463.000	323.000	79.000	19.680	2192.000	471.900	116.800	27.420	267.600	60.270	15.930	4.781	385.500	87.450	22.820	7.516	
41703.458	0	3093.675	0	1481.000	327.800	80.070	20.080	2222.000	478.200	117.000	27.460	266.800	60.200	15.920	4.832	389.600	88.590	23.080	7.601	
41703.499	0	3093.738	0	1484.000	331.100	81.000	20.250	2230.000	480.600	118.800	27.830	269.900	60.860	16.120	4.819	390.500	89.310	23.480	7.734	
41703.512	0	3093.822	0	1515.000	334.100	81.700	20.590	2251.000	482.400	118.600	27.990	268.500	61.020	16.210	4.886	394.600	90.710	23.900	7.875	
41703.659	0	3093.906	0	1522.000	337.800	82.710	20.760	2247.000	485.300	118.900	27.840	269.500	61.300	16.300	4.898	397.200	90.890	23.780	7.802	
41703.772	0	3093.990	0	1526.000	333.400	81.550	20.290	2247.000	482.000	118.200	27.710	267.800	60.630	15.960	4.791	387.200	87.840	22.750	7.513	
41703.868	0	3094.073	0	1507.000	332.800	81.360	20.180	2261.000	483.600	119.500	27.830	266.600	60.340	15.830	4.776	386.800	86.760	22.690	7.536	
41703.969	0	3094.157	0	1532.000	335.300	81.880	20.400	2267.000	485.400	119.300	27.910	263.300	60.510	15.920	4.802	386.100	87.380	22.860	7.510	
41704.010	0	3094.241	0	1543.000	337.900	81.920	20.580	2266.000	489.600	119.900	28.090	264.000	60.390	15.920	4.773	384.300	87.160	22.840	7.528	
41704.023	0	3094.325	0	1545.000	339.900	82.150	20.450	2273.000	489.900	121.600	28.280	263.800	60.430	15.940	4.782	386.200	87.530	22.940	7.555	
41704.182	0	3094.410	0	1544.000	341.900	83.160	20.790	2295.000	493.700	121.800	28.320	263.100	60.420	15.960	4.809	388.800	88.510	23.310	7.736	
41704.284	0	3094.494	0	1564.000	348.600	84.210	21.140	2297.000	502.000	122.000	28.510	265.600	60.810	16.170	4.817	394.800	90.080	23.700	7.788	
41704.297	0	3094.557	0	1583.000	352.100	85.150	21.440	2324.000	500.600	122.500	28.690	265.300	61.200	16.190	4.849	398.800	90.890	24.070	7.903	
41704.400	0	3094.641	0	1609.000	357.500	85.740	21.520	2331.000	506.500	122.500	28.680	264.200	61.030	16.180	4.835	394.500	89.350	23.180	7.556	
41704.465	0	3094.767	0	1613.000	355.300	84.340	21.120	2317.000	504.000	122.200	28.490	263.200	59.820	15.920	4.712	384.800	86.380	22.620	7.502	
41704.581	0	3094.851	0	1609.000	355.900	84.690	20.830	2330.000	506.000	123.200	28.660	261.000	59.820	15.840	4.711	382.800	86.220	22.570	7.440	
41704.686	0	3094.935	0	1610.000	360.500	84.870	20.970	2320.000	506.800	123.100	28.570	260.600	59.650	15.800	4.712	383.000	85.900	22.700	7.441	
41704.802	0	3095.019	0	1617.000	357.800	84.810	21.150	2337.000	508.400	122.700	28.590	260.100	59.830	15.900	4.695	384.200	86.510	22.650	7.476	
41704.898	0	3095.103	0	1611.000	358.500	85.360	21.300	2342.000	512.700	123.600	28.690	263.500	59.830	15.870	4.737	385.700	87.680	22.890	7.564	
41704.998	0	3095.187	0	1616.000	363.000	85.670	21.400	2330.000	511.800	123.500	28.790	262.500	60.100	15.920	4.765	389.000	87.970	23.200	7.667	
41705.040	0	3095.272	0	1629.000	363.500	86.420	21.680	2336.000	509.600	123.100	28.860	262.200	60.390	16.070	4.843	394.800	89.850	23.720	7.927	
41705.081	0	3095.356	0	1650.000	366.100	87.560	21.870	2337.000	512.000	123.700	28.850	266.800	61.080	16.260	4.950	399.800	91.700	24.290	8.069	
41705.183	0	3095.419	0	1631.000	368.200	86.970	21.620	2324.000	510.200	122.900	28.560	267.200	61.400	16.190	4.904	391.600	88.760	23.220	7.784	
41705.301	0	3095.503	0	1608.000	365.200	85.520	21.150	2335.000	510.900	123.000	28.550	264.700	60.350	15.980	4.864	387.200	87.550	22.980	7.649	
41705.368	0	3095.586	0	1612.000	363.300	86.210	21.270	2336.000	512.200	123.600	28.610	267.000	60.600	15.920	4.861	387.200	88.010	23.100	7.769	
41705.380	0	3095.670	0	1636.000	363.500	86.020	21.390	2337.000	512.100	123.500	29.050	268.800	60.910	16.000	4.930	387.600	88.690	23.190	7.736	
41705.509	0	3095.754	0	1628.000	362.800	86.570	21.390	2366.000	513.100	125.200	28.980	268.100	60.630	15.990	4.878	390.600	88.970	23.440	7.819	
41705.603	0	3095.838	0	1624.000	367.900	86.900	21.610	2347.000	514.300	124.700	29.060	267.500	60.800	16.110	4.891	393.500	90.120	23.690	7.874	
41705.714	0	3095.964	0	1641.000	366.500	87.310	21.810	2356.000	517.000	125.000	29.190	269.100	61.270	16.150	4.914	394.800	91.010	24.120	8.103	
41705.826	0	3096.027	0	1655.000	371.000	88.060	22.000	2359.000	517.200	125.400	29.280	272.000	61.560	16.200	4.966	399.800	92.220	24.590	8.168	
41705.938	0	3096.132	0	1648.000	369.300	88.440	22.100	2368.000	515.100	125.200	29.110	267.400	61.880	16.290	4.960	402.000	91.750	24.130	7.959	
41706.044	0	3096.216	0	1638.000	366.000	86.440	21.580	2350.000	513.500	124.000	28.840	269.200	61.000	16.090	4.887	391.500	88.650	23.320	7.794	
41706.057	0	3096.279	0	1619.000	363.700	86.500	21.560	2350.000	513.400	124.500	28.870	267.600	60.650	15.990	4.864	390.500	88.940	23.420	7.828	
41706.168	0	3096.364	0	1627.000	364.500	86.810	21.610	2350.000	512.900	124.900	29.110	268.500	60.930	16.040	4.924	393.000	89.450	23.510	7.871	
41706.281	0	3096.448	0	1633.000	365.800	86.980	21.490	2352.000	512.200	124.600	28.980	269.100	60.640	16.010	4.903	392.100	89.300	23.540	7.911	
41706.294	0	3096.532	0	1634.000	361.600	86.830	21.690	2360.000	514.400	125.300	29.300	269.600	60.680	16.060	4.908	393.600	89.910	23.620	7.951	
41706.399	0	3096.616	0	1648.000	367.100	87.510	21.770	2362.000	517.000	125.500	29.280	270.700	61.090	16.160	4.887	399.000	90.600	24.070	8.026	
41706.511	0	3096.700	0	1656.000	369.000	88.300	22.030	2377.000	515.500	125.900	29.490	272.600	61.200	16.250	4.910	401.300	92.280	24.500	8.120	
41706.618	0	3096.784	0	1663.000	369.300	89.390	22.490	2368.000	514.200	125.900	29.100	272.300	61.150	16.300	4.887	404.400	91.590	24.120	7.951	
41706.631	0	3096.868	0	1655.000	365.100	87.240	21.630	2363.000	513.700	124.900	29.230	270.700	60.860	16.030	4.835	393.500	88.970	23.220	7.723	
41706.722	0	3096.930	0	1629.000	364.200	86.790	21.500	2358.000	512.300	125.400	29.120	268.700	60.190	15.980	4.790	391.100	89.080	23.240	7.798	
41706.823	0	3097.035	0	1646.000	364.700	86.930	21.710	2369.000	515.000	125.400	29.180	269.300	60.660	15.980	4.800	394.200	89.030	23.290	7.771	
41706.939	0	3097.140	0	1637.000	366.600	87.820	21.780	2362.000	514.000	125.300	29.270	269.200	60.320	16.000	4.833	393.800	89.440	23.350	7.770	
41707.035	0	3097.224	0	1654.000	367.000	87.710	21.700	2392.000	512.800	125.000	29.170	267.300	60.500	15.970	4.833	395.500	89.950	23.560	7.887	
41707.048	0	3097.308	0	1646.000	369.200	88.110	21.820	2370.000	514.800	126.300	29.370	269.200	60.540	16.060	4.836	397.200	90.850	23.960	7.961	
41707.143	0	3097.392	0	1654.000	371.100	89.030	22.000	2380.000	515.600	126.700	29.470	268.500	60.960	16.170	4.882	399.600	91.550	24.190	8.054	
41707.217	0	3097.477	0	1671.000	370.100	88.890	22.060	2372.000	513.700	125.900	29.130	269.500	61.290	16.120	4.874	397.800	90.000	23.730	7.811	
41707.320	0	3097.561	0	1643.000	365.100	86.940	21.230	2360.000	506.500	125.300	29.030	268.800	60.360	15.880	4.831	390.600	87.710	23.000	7.646	
41707.432	0	3097.644	0	1632.000	360.800	86.390	21.450	2358.000	508.400	125.200	29.060	266.200	59.780	15.840	4.792	388.200	87.350	22.900	7.662	
41707.541	0	3097.728	0	1627.000	361.700	86.970	21.310	2340.000	508.600	125.400	29.050	264.800	59.740	15.870	4.792	390.000	88.100	23.040	7.669	
41707.554	0	3097.791	0	1641.000	357.600	86.700	21.400	2348.000	507.300	124.800	29.110	264.300	60.030	15.840	4.777	389.600	87.840	23.010	7.670	
41707.661	0	3097.875	0	1630.000	364.500	86.920	21.580	2359.000	511.900	125.000	28.980	268.000	60.060	15.930	4.816	390.000	88.220	23.290	7.761	
41707.757	0	3097.959	0	1631.000	359.300	87.630	21.440	2357.000	506.700	125.000	29.100	267.100	60.260	15.900	4.852	392.200	89.400	23.460	7.833	
41707.835	0	3098.043	0	1623.000	361.100	87.530	21.740	2361.000	508.000	125.200	29.300	267.200	60.410	16.030	4.828	394.900	90.310	23.790	7.943	
41707.848	0	3098.127	0	1640.000	364.400	87.680	21.510	2347.000	504.300	124.500	28.930	266.100	60.610	16.000	4.838	393.500	88.920	23.160	7.676	
41707.948	0	3098.211	0	1606.000	354.200	86.240	21.100	2344.000	505.000	123.500	28.650	265.700	59.700	15.790	4.764	385.200	86.620	22.520	7.467	
41708.119	0	3098.337	0	1605.000	353.800	85.460	20.830	2343.000	500.400	123.800	28.770	264.100	59.390	15.630	4.747	382.700	85.940	22.470	7.521	
41708.231	0	3098.421	0	1599.000	352.700	85.190	21.010	2327.000	498.800	123.100	28.710	262.200	59.390	15.680	4.741	383.800	85.700	22.570	7.517	
41708.333	0	3098.506	0	1587.000	352.100	84.290	20.760	2333.000	501.800	123.100	28.760	261.300	59.440	15.720	4.736	383.800	86.190	22.630	7.510	
41708.346	0	3098.569	0	1597.000	351.000	84.660	21.060	2339.000	503.800	123.200	28.780	262.400	59.470	15.630	4.726	384.000	86.340	22.850	7.555	
41708.439	0	3098.672	0	1588.000	352.600	85.170	21.020	2324.000	498.300	123.500	28.840	263.100	59.600	15.680	4.748	385.800	87.140	23.020	7.623	
41708.540	0	3098.757	0	1592.000	357.200	86.340	21.110	2323.000	499.600	122.900	28.750	265.500	59.590	15.740	4.742	389.300	88.600	23.150	7.674	
41708.553	0	3098.820	0	1587.000	353.700	85.540	20.950	2321.000	498.500	122.700	28.400	263.400	59.820	15.780	4.758	387.500	87.000	22.550	7.453	
41708.670	0	3098.904	0	1575.000	345.500	83.070	20.390	2300.000	493.900	121.400	28.470	263.200	59.050	15.550	4.691	379.900	84.940	22.080	7.366	
41708.770	0	3098.988	0	1557.000	347.800	83.340	20.300	2301.000	489.300	121.600	28.290	261.000	58.800	15.570	4.677	378.400	84.700	22.170	7.375	
