A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,feedback1,feedback2,condition
-0.07252,-0.006824,-0.01735,-0.00399,-0.01437,-0.004032,-0.01527,-0.004333,0.01877,0.004775,0.00633,-0.002225,0.00491,-0.001695,0.003838,-0.00176,junk,one,two,gaze
-0.0714,-0.006732,-0.0175,-0.004001,-0.01392,-0.00396,-0.01512,-0.004348,0.01896,0.004795,0.006302,-0.00224,0.004812,-0.001653,0.003828,-0.001816,junk,one,two,gaze
-0.07229,-0.006951,-0.01741,-0.003954,-0.01416,-0.00404,-0.01509,-0.00428,0.01924,0.004651,0.006444,-0.002254,0.00488,-0.001729,0.003885,-0.001812,junk,one,two,gaze
-0.07207,-0.006712,-0.01733,-0.004009,-0.01415,-0.00397,-0.01522,-0.004341,0.02005,0.004546,0.006582,-0.002269,0.00502,-0.001719,0.003972,-0.001804,junk,one,two,gaze
-0.07101,-0.006775,-0.01739,-0.003954,-0.01376,-0.003956,-0.01488,-0.004256,0.01869,0.004816,0.006552,-0.002296,0.004757,-0.00175,0.003775,-0.001872,junk,one,two,gaze
-0.07342,-0.006998,-0.01754,-0.004013,-0.01446,-0.004073,-0.01529,-0.004317,0.01858,0.004739,0.006751,-0.002321,0.004884,-0.001864,0.003854,-0.001935,junk,one,two,gaze
-0.07261,-0.006784,-0.01769,-0.004062,-0.01422,-0.004019,-0.0154,-0.004411,0.01903,0.004596,0.006707,-0.002314,0.00505,-0.001805,0.003975,-0.001922,junk,one,two,gaze
-0.07267,-0.007075,-0.01758,-0.004007,-0.01415,-0.004078,-0.0151,-0.00431,0.01887,0.004579,0.006574,-0.002276,0.004812,-0.001766,0.00377,-0.001847,junk,one,two,gaze
-0.07226,-0.006734,-0.01727,-0.003989,-0.01429,-0.003949,-0.01523,-0.004306,0.01979,0.004631,0.006806,-0.002255,0.005088,-0.001764,0.00401,-0.001844,junk,one,two,gaze
-0.06969,-0.006578,-0.01715,-0.003909,-0.01366,-0.003866,-0.01494,-0.004213,0.0202,0.004794,0.006879,-0.002205,0.005154,-0.001677,0.004045,-0.001776,junk,one,two,gaze
-0.07091,-0.006641,-0.01703,-0.003855,-0.01392,-0.003925,-0.01476,-0.00417,0.0205,0.004717,0.006961,-0.002177,0.005096,-0.001704,0.004013,-0.001776,junk,one,two,gaze
-0.06902,-0.006294,-0.01686,-0.00386,-0.0136,-0.003791,-0.01478,-0.00418,0.02055,0.004655,0.007001,-0.002176,0.005237,-0.001699,0.004,-0.001779,junk,one,two,gaze
-0.07012,-0.006502,-0.01716,-0.003818,-0.01365,-0.003886,-0.01471,-0.004163,0.02019,0.004701,0.006974,-0.002137,0.005032,-0.001657,0.003813,-0.001784,junk,one,two,gaze
-0.07309,-0.006829,-0.01744,-0.00398,-0.01435,-0.004032,-0.01525,-0.004346,0.02082,0.004726,0.007243,-0.002143,0.005393,-0.001687,0.004094,-0.001737,junk,one,two,gaze
-0.07313,-0.006868,-0.01791,-0.004061,-0.01424,-0.004065,-0.01546,-0.004436,0.0212,0.004916,0.007036,-0.0021,0.0053,-0.001606,0.004116,-0.001739,junk,one,two,gaze
-0.07366,-0.007124,-0.0177,-0.004007,-0.0144,-0.004144,-0.01527,-0.004365,0.02204,0.005037,0.007305,-0.002045,0.005612,-0.001601,0.004387,-0.001648,junk,one,two,gaze
-0.07115,-0.006519,-0.01721,-0.003918,-0.01407,-0.003948,-0.01526,-0.004345,0.02205,0.005211,0.007293,-0.002015,0.005612,-0.001554,0.004357,-0.001594,junk,one,two,gaze
-0.06802,-0.006341,-0.01673,-0.003693,-0.01329,-0.00382,-0.01468,-0.004153,0.02139,0.005497,0.007343,-0.001994,0.005692,-0.001535,0.004397,-0.001588,junk,one,two,gaze
-0.07012,-0.00652,-0.01672,-0.003717,-0.01381,-0.003847,-0.01491,-0.004178,0.02093,0.005367,0.007289,-0.002003,0.005671,-0.001583,0.004482,-0.001606,junk,one,two,gaze
-0.06922,-0.006434,-0.01689,-0.00379,-0.0136,-0.003828,-0.01517,-0.004258,0.01996,0.005462,0.007135,-0.002072,0.005515,-0.001574,0.004216,-0.001666,junk,one,two,gaze
-0.0718,-0.006997,-0.01734,-0.003846,-0.0141,-0.004027,-0.01539,-0.004292,0.01993,0.005355,0.00733,-0.002173,0.005529,-0.001725,0.004331,-0.00179,junk,one,two,gaze
-0.07236,-0.006822,-0.01729,-0.003924,-0.01442,-0.003992,-0.0157,-0.004406,0.01995,0.00547,0.00724,-0.002145,0.005393,-0.00177,0.004149,-0.001839,junk,one,two,gaze
-0.07083,-0.006811,-0.01733,-0.003884,-0.01397,-0.003973,-0.01559,-0.004354,0.01884,0.005939,0.007483,-0.002091,0.005773,-0.001653,0.004456,-0.001776,junk,one,two,gaze
-0.07221,-0.006987,-0.01722,-0.003859,-0.01427,-0.004011,-0.01546,-0.00433,0.01717,0.006086,0.007387,-0.002058,0.005705,-0.001688,0.004475,-0.001755,junk,one,two,gaze
-0.07194,-0.00695,-0.01745,-0.003992,-0.01436,-0.003986,-0.01585,-0.004422,0.01711,0.005937,0.007254,-0.002134,0.005717,-0.001687,0.004292,-0.001808,junk,one,two,gaze
-0.07179,-0.006919,-0.0175,-0.00394,-0.01416,-0.004045,-0.0154,-0.004323,0.01664,0.005516,0.007064,-0.002249,0.005917,-0.001707,0.004462,-0.001829,junk,one,two,gaze
-0.0731,-0.006849,-0.01745,-0.004033,-0.01453,-0.004041,-0.01549,-0.004371,0.01479,0.0048,0.005789,-0.002561,0.005313,-0.001766,0.004071,-0.001895,junk,one,two,gaze
-0.07156,-0.006819,-0.01758,-0.00404,-0.01428,-0.003994,-0.01564,-0.004347,0.01456,0.004371,0.005079,-0.002753,0.005193,-0.001719,0.004026,-0.001936,junk,one,two,gaze
-0.07209,-0.00693,-0.01725,-0.003956,-0.01414,-0.004011,-0.01504,-0.004249,0.01504,0.004182,0.005129,-0.002742,0.005375,-0.001744,0.004256,-0.001911,junk,one,two,gaze
-0.07179,-0.0068,-0.0173,-0.004048,-0.01423,-0.003946,-0.01538,-0.004295,0.01556,0.00412,0.004896,-0.002707,0.005103,-0.001712,0.004002,-0.001908,junk,one,two,gaze
-0.07103,-0.006831,-0.0174,-0.003982,-0.01414,-0.003978,-0.01539,-0.004239,0.01578,0.004208,0.005092,-0.002726,0.00534,-0.001659,0.004235,-0.001887,junk,one,two,gaze
-0.07169,-0.006882,-0.01711,-0.003961,-0.01409,-0.003977,-0.01498,-0.004234,0.01558,0.004153,0.00494,-0.002693,0.00509,-0.001714,0.004077,-0.001871,junk,one,two,gaze
-0.07093,-0.006759,-0.0174,-0.004026,-0.01422,-0.003922,-0.01548,-0.004286,0.01601,0.004147,0.00495,-0.002722,0.005157,-0.001659,0.004012,-0.001896,junk,one,two,gaze
-0.07093,-0.006833,-0.01716,-0.003937,-0.01411,-0.003997,-0.01517,-0.004219,0.01609,0.004027,0.004945,-0.002717,0.005123,-0.001711,0.004142,-0.001926,junk,one,two,gaze
-0.0712,-0.006679,-0.01707,-0.003965,-0.01391,-0.003916,-0.01491,-0.004256,0.01615,0.004002,0.004762,-0.002704,0.004826,-0.001668,0.003849,-0.001875,junk,one,two,gaze
-0.07055,-0.006756,-0.01734,-0.003968,-0.01391,-0.003948,-0.01521,-0.004243,0.01642,0.004051,0.004895,-0.002735,0.005149,-0.00165,0.0041,-0.001925,junk,one,two,gaze
-0.07093,-0.006773,-0.01703,-0.003928,-0.01407,-0.003975,-0.01496,-0.004202,0.01567,0.004059,0.004695,-0.002713,0.004723,-0.001745,0.003803,-0.001886,junk,one,two,gaze
-0.07028,-0.006532,-0.01712,-0.00394,-0.01369,-0.003869,-0.01481,-0.004246,0.01637,0.003979,0.004846,-0.002727,0.004943,-0.001673,0.003883,-0.00192,junk,one,two,gaze
-0.0704,-0.006882,-0.01715,-0.003909,-0.01375,-0.003954,-0.01478,-0.004187,0.01622,0.003916,0.004776,-0.002732,0.004755,-0.001729,0.00386,-0.001933,junk,one,two,gaze
-0.071,-0.006706,-0.01702,-0.003941,-0.01404,-0.003913,-0.01499,-0.004227,0.01647,0.003829,0.004761,-0.002714,0.004693,-0.001717,0.003753,-0.001895,junk,one,two,gaze
-0.06984,-0.006516,-0.01716,-0.003916,-0.01351,-0.003884,-0.01477,-0.004219,0.01623,0.003832,0.004805,-0.002779,0.004789,-0.001716,0.003842,-0.00196,junk,one,two,gaze
-0.07078,-0.006806,-0.01704,-0.003864,-0.0137,-0.003934,-0.0144,-0.004149,0.01566,0.003818,0.004679,-0.002742,0.004324,-0.001728,0.003598,-0.001904,junk,one,two,gaze
-0.07068,-0.006533,-0.01712,-0.003968,-0.01387,-0.003885,-0.01495,-0.004262,0.01621,0.003764,0.004884,-0.002787,0.004742,-0.001763,0.003786,-0.002007,junk,one,two,gaze
-0.06968,-0.006577,-0.01712,-0.003867,-0.0136,-0.003899,-0.01475,-0.004165,0.0161,0.003688,0.004749,-0.002798,0.004571,-0.001752,0.003679,-0.001962,junk,one,two,gaze
-0.07083,-0.006534,-0.01689,-0.00385,-0.0136,-0.003888,-0.01429,-0.00416,0.01589,0.003714,0.004733,-0.002748,0.004416,-0.001762,0.003612,-0.001939,junk,one,two,gaze
-0.07024,-0.006565,-0.0172,-0.003952,-0.0137,-0.003866,-0.0149,-0.004211,0.01491,0.003978,0.004934,-0.002807,0.004833,-0.001731,0.003829,-0.001975,junk,one,two,gaze
-0.07027,-0.006555,-0.01702,-0.003834,-0.0137,-0.003918,-0.01463,-0.004147,0.01447,0.004033,0.004765,-0.002771,0.00455,-0.001771,0.003761,-0.001944,junk,one,two,gaze
-0.07048,-0.006475,-0.01693,-0.003896,-0.01357,-0.003849,-0.01435,-0.004196,0.01499,0.004051,0.004775,-0.002747,0.004548,-0.001738,0.003667,-0.001913,junk,one,two,gaze
-0.07042,-0.006631,-0.01726,-0.003895,-0.01365,-0.003886,-0.01474,-0.00419,0.01578,0.004028,0.004957,-0.002771,0.004932,-0.001711,0.003981,-0.001962,junk,one,two,gaze
-0.07138,-0.006786,-0.01702,-0.003895,-0.01396,-0.003934,-0.01479,-0.004192,0.01585,0.003892,0.004757,-0.00276,0.004708,-0.001777,0.003789,-0.001906,junk,one,two,gaze
-0.07096,-0.006592,-0.01721,-0.003935,-0.01363,-0.003856,-0.01464,-0.004239,0.01581,0.004017,0.004743,-0.002764,0.004586,-0.001707,0.003714,-0.001925,junk,one,two,gaze
-0.07137,-0.006997,-0.01728,-0.003927,-0.0138,-0.003982,-0.01475,-0.004197,0.01584,0.004112,0.004948,-0.002784,0.00498,-0.001759,0.003996,-0.001921,junk,one,two,gaze
-0.07195,-0.006813,-0.01716,-0.003968,-0.01413,-0.003927,-0.01499,-0.004252,0.01553,0.004027,0.004755,-0.002787,0.004854,-0.001792,0.003868,-0.001931,junk,one,two,gaze
-0.07069,-0.006798,-0.0173,-0.003952,-0.01367,-0.003914,-0.01482,-0.004237,0.01563,0.004061,0.00463,-0.002794,0.004569,-0.001736,0.003655,-0.001944,junk,one,two,gaze
-0.07153,-0.007042,-0.01712,-0.003919,-0.01404,-0.003948,-0.01483,-0.004187,0.01659,0.003884,0.004851,-0.002789,0.004936,-0.001783,0.003916,-0.00191,junk,one,two,gaze
-0.07106,-0.006662,-0.01714,-0.003993,-0.01396,-0.003886,-0.01506,-0.004262,0.01676,0.003786,0.004731,-0.002806,0.005066,-0.001796,0.003906,-0.001958,junk,one,two,gaze
-0.07039,-0.006805,-0.01719,-0.00391,-0.01374,-0.003919,-0.01483,-0.004172,0.01615,0.003799,0.004587,-0.002808,0.00463,-0.001761,0.00372,-0.001969,junk,one,two,gaze
-0.07114,-0.006684,-0.01701,-0.003921,-0.01408,-0.003918,-0.01492,-0.004202,0.01628,0.003758,0.004771,-0.002806,0.005012,-0.001828,0.003856,-0.001943,junk,one,two,gaze
-0.06955,-0.006546,-0.0171,-0.003932,-0.01374,-0.003853,-0.01499,-0.004212,0.01531,0.003702,0.004705,-0.002887,0.004833,-0.001892,0.003647,-0.002077,junk,one,two,gaze
-0.0704,-0.006664,-0.017,-0.00384,-0.01378,-0.003908,-0.01465,-0.004141,0.01488,0.00377,0.004735,-0.002779,0.004811,-0.001824,0.003706,-0.00198,junk,one,two,gaze
-0.07026,-0.006454,-0.01694,-0.003936,-0.01394,-0.003852,-0.01497,-0.004218,0.0154,0.00368,0.00493,-0.002788,0.005218,-0.001829,0.003856,-0.001979,junk,one,two,gaze
-0.06962,-0.006443,-0.01713,-0.003873,-0.01365,-0.00387,-0.01486,-0.004165,0.01492,0.003653,0.004707,-0.002825,0.004809,-0.001786,0.003698,-0.002023,junk,one,two,gaze
-0.071,-0.006609,-0.01696,-0.003877,-0.01386,-0.003929,-0.01463,-0.00416,0.01527,0.00354,0.004802,-0.002828,0.004882,-0.001818,0.003799,-0.001997,junk,one,two,gaze
-0.07029,-0.006465,-0.01723,-0.003951,-0.01402,-0.003875,-0.01524,-0.004251,0.01535,0.003509,0.004976,-0.002843,0.00519,-0.001832,0.003918,-0.002047,junk,one,two,gaze
-0.07027,-0.006677,-0.01704,-0.003881,-0.0138,-0.003937,-0.01484,-0.004172,0.01431,0.003646,0.004891,-0.002851,0.00475,-0.001833,0.003728,-0.002043,junk,one,two,gaze
-0.07133,-0.006675,-0.01702,-0.003914,-0.01388,-0.003887,-0.01469,-0.004214,0.01506,0.003608,0.005061,-0.00282,0.004948,-0.001811,0.003801,-0.002018,junk,one,two,gaze
-0.0704,-0.0067,-0.01731,-0.00397,-0.01401,-0.003923,-0.0153,-0.004238,0.01561,0.003619,0.005224,-0.002854,0.0052,-0.001806,0.003995,-0.00204,junk,one,two,gaze
-0.07096,-0.006802,-0.01702,-0.003885,-0.01397,-0.00395,-0.01481,-0.004181,0.01424,0.003787,0.005047,-0.002823,0.00475,-0.001822,0.003796,-0.002007,junk,one,two,gaze
-0.07085,-0.00668,-0.01717,-0.003951,-0.01375,-0.003891,-0.01475,-0.004265,0.01491,0.003741,0.005109,-0.002877,0.004981,-0.001878,0.003813,-0.002083,junk,one,two,gaze
-0.07045,-0.006852,-0.01722,-0.003924,-0.014,-0.003955,-0.01514,-0.004202,0.01521,0.003731,0.005048,-0.002856,0.004839,-0.001819,0.003877,-0.002043,junk,one,two,gaze
-0.07101,-0.006736,-0.01697,-0.003908,-0.01393,-0.003926,-0.01476,-0.004223,0.01543,0.003633,0.004968,-0.002813,0.004736,-0.00183,0.003747,-0.002002,junk,one,two,gaze
-0.07,-0.006732,-0.01717,-0.003932,-0.01353,-0.003885,-0.0147,-0.004217,0.01437,0.003807,0.005001,-0.002883,0.004942,-0.001828,0.003877,-0.002072,junk,one,two,gaze
-0.07068,-0.006852,-0.01709,-0.003874,-0.01395,-0.003963,-0.01484,-0.004171,0.01325,0.003848,0.004764,-0.002876,0.004462,-0.001869,0.00358,-0.002024,junk,one,two,gaze
-0.07015,-0.006575,-0.01696,-0.003921,-0.01378,-0.00389,-0.01477,-0.004243,0.01377,0.003796,0.004889,-0.002868,0.004799,-0.001869,0.003756,-0.002038,junk,one,two,gaze
-0.06931,-0.006738,-0.01705,-0.003852,-0.01348,-0.003887,-0.01456,-0.00416,0.01348,0.003715,0.004794,-0.002904,0.004634,-0.001899,0.00367,-0.002075,junk,one,two,gaze
-0.07051,-0.006777,-0.0169,-0.003851,-0.01385,-0.003912,-0.01463,-0.00418,0.01351,0.003722,0.004831,-0.002838,0.004595,-0.001867,0.00365,-0.001976,junk,one,two,gaze
-0.06929,-0.006566,-0.017,-0.003905,-0.01362,-0.003848,-0.01483,-0.004214,0.01433,0.003595,0.004993,-0.002883,0.004994,-0.00184,0.003891,-0.002031,junk,one,two,gaze
-0.06925,-0.00675,-0.01688,-0.003817,-0.01348,-0.003907,-0.01438,-0.004118,0.01413,0.003484,0.004875,-0.002871,0.004583,-0.001849,0.003723,-0.002014,junk,one,two,gaze
-0.07031,-0.006672,-0.01691,-0.003914,-0.01382,-0.003889,-0.01467,-0.004205,0.01341,0.003653,0.004997,-0.00285,0.004803,-0.001855,0.003776,-0.001999,junk,one,two,gaze
-0.06926,-0.006663,-0.01712,-0.00391,-0.01371,-0.00391,-0.01499,-0.004227,0.01375,0.003609,0.005149,-0.002886,0.005049,-0.001828,0.003912,-0.002041,junk,one,two,gaze
-0.07011,-0.00683,-0.01686,-0.003849,-0.0137,-0.003947,-0.01447,-0.004181,0.01386,0.003469,0.004986,-0.002812,0.004539,-0.001852,0.003667,-0.001986,junk,one,two,gaze
-0.07009,-0.00673,-0.01708,-0.00396,-0.01373,-0.003889,-0.01481,-0.004253,0.01488,0.003471,0.005291,-0.002818,0.005028,-0.001785,0.003902,-0.002009,junk,one,two,gaze
-0.06962,-0.006848,-0.01711,-0.003925,-0.01385,-0.003987,-0.01503,-0.00421,0.01594,0.003271,0.00545,-0.002808,0.005256,-0.001799,0.004145,-0.002012,junk,one,two,gaze
-0.07009,-0.006778,-0.01688,-0.003899,-0.01377,-0.003925,-0.01457,-0.004227,0.01694,0.003071,0.00538,-0.002777,0.004809,-0.001765,0.003852,-0.001958,junk,one,two,gaze
-0.06959,-0.006779,-0.01717,-0.003947,-0.01369,-0.003914,-0.01487,-0.004254,0.01838,0.002987,0.005655,-0.002733,0.005313,-0.001685,0.00417,-0.00197,junk,one,two,gaze
-0.07025,-0.006983,-0.01702,-0.003929,-0.01411,-0.004006,-0.01509,-0.004224,0.01862,0.003047,0.00572,-0.002695,0.005321,-0.001706,0.004232,-0.00192,junk,one,two,gaze
-0.07009,-0.006729,-0.01696,-0.003959,-0.01379,-0.003907,-0.01481,-0.004277,0.01872,0.003148,0.005614,-0.002604,0.004942,-0.001605,0.004001,-0.001906,junk,one,two,gaze
-0.0699,-0.006995,-0.01721,-0.003961,-0.0138,-0.003981,-0.01498,-0.004245,0.02001,0.00307,0.005927,-0.002617,0.005346,-0.001591,0.004319,-0.001931,junk,one,two,gaze
-0.07073,-0.006985,-0.01706,-0.003975,-0.01431,-0.004016,-0.01521,-0.004247,0.02019,0.002978,0.005826,-0.002596,0.005247,-0.001676,0.004278,-0.001926,junk,one,two,gaze
-0.06947,-0.006763,-0.01709,-0.003987,-0.01379,-0.003941,-0.01506,-0.004293,0.02019,0.003069,0.00573,-0.002564,0.005022,-0.001591,0.004091,-0.001952,junk,one,two,gaze
-0.06968,-0.006992,-0.01702,-0.003921,-0.01391,-0.003996,-0.015,-0.004212,0.0207,0.002979,0.005922,-0.002545,0.005243,-0.001615,0.004314,-0.001932,junk,one,two,gaze
-0.06983,-0.006752,-0.01688,-0.003946,-0.01396,-0.003937,-0.01495,-0.004261,0.01926,0.003105,0.005606,-0.002492,0.004914,-0.001608,0.004021,-0.001909,junk,one,two,gaze
-0.0692,-0.006823,-0.01714,-0.003957,-0.01368,-0.003939,-0.01497,-0.004248,0.01942,0.003144,0.005705,-0.002505,0.005105,-0.001567,0.004104,-0.001907,junk,one,two,gaze
-0.07049,-0.006933,-0.01706,-0.00394,-0.01415,-0.004024,-0.01503,-0.004242,0.01862,0.00307,0.005482,-0.002464,0.004743,-0.001618,0.00394,-0.001903,junk,one,two,gaze
-0.06981,-0.00671,-0.0171,-0.003996,-0.01395,-0.003964,-0.01514,-0.00431,0.01879,0.002997,0.005442,-0.002497,0.004742,-0.001593,0.003799,-0.00192,junk,one,two,gaze
-0.06977,-0.00684,-0.01716,-0.003924,-0.01378,-0.004004,-0.01492,-0.004247,0.0176,0.003082,0.005313,-0.002496,0.004566,-0.001607,0.003778,-0.001946,junk,one,two,gaze
-0.07115,-0.006908,-0.01707,-0.004001,-0.01417,-0.004032,-0.0151,-0.004307,0.01618,0.003135,0.005343,-0.002509,0.004455,-0.001694,0.003627,-0.001989,junk,one,two,gaze
-0.06998,-0.006701,-0.01727,-0.004019,-0.01396,-0.00398,-0.01531,-0.004307,0.01607,0.00301,0.005327,-0.00252,0.004399,-0.001665,0.003537,-0.002018,junk,one,two,gaze
-0.07059,-0.00693,-0.01709,-0.003953,-0.01392,-0.004057,-0.0149,-0.00426,0.01609,0.002927,0.005385,-0.002497,0.004345,-0.001669,0.003539,-0.001969,junk,one,two,gaze
-0.0712,-0.006811,-0.01723,-0.004052,-0.01424,-0.004009,-0.01532,-0.004343,0.01678,0.002995,0.005474,-0.002462,0.004593,-0.001696,0.003637,-0.001984,junk,one,two,gaze
-0.071,-0.006916,-0.01748,-0.004061,-0.01426,-0.004088,-0.01555,-0.004359,0.01655,0.003095,0.005489,-0.002466,0.004317,-0.001666,0.003495,-0.002038,junk,one,two,gaze
-0.07186,-0.007019,-0.01718,-0.00401,-0.01422,-0.004073,-0.01513,-0.004317,0.0174,0.003121,0.005728,-0.002409,0.004708,-0.001665,0.003799,-0.001942,junk,one,two,gaze
-0.07184,-0.006932,-0.01749,-0.004114,-0.01423,-0.00404,-0.01549,-0.004404,0.01779,0.003053,0.005656,-0.00238,0.004346,-0.001616,0.003509,-0.00197,junk,one,two,gaze
-0.0719,-0.007227,-0.01753,-0.004087,-0.01452,-0.004153,-0.01567,-0.004343,0.0179,0.00343,0.006115,-0.00229,0.00472,-0.001595,0.003892,-0.001911,junk,one,two,gaze
-0.07258,-0.006996,-0.01736,-0.004091,-0.01434,-0.004106,-0.01529,-0.004411,0.01831,0.003709,0.006315,-0.002239,0.004941,-0.001612,0.004041,-0.001874,junk,one,two,gaze
-0.072,-0.007175,-0.01762,-0.004129,-0.01418,-0.004111,-0.01551,-0.004415,0.01894,0.003704,0.006305,-0.002222,0.004679,-0.001545,0.00381,-0.001898,junk,one,two,gaze
-0.07324,-0.007309,-0.01757,-0.004125,-0.01479,-0.004189,-0.01575,-0.004393,0.01975,0.003634,0.006612,-0.002203,0.005026,-0.001589,0.004077,-0.001852,junk,one,two,gaze
-0.07252,-0.007081,-0.01748,-0.004165,-0.01437,-0.004094,-0.01555,-0.004441,0.02,0.00346,0.006481,-0.002191,0.004945,-0.001567,0.004044,-0.001905,junk,one,two,gaze
-0.07227,-0.00725,-0.01762,-0.004078,-0.01411,-0.004146,-0.01534,-0.004381,0.02048,0.003364,0.006446,-0.002188,0.004713,-0.001516,0.003827,-0.001855,junk,one,two,gaze
-0.07294,-0.007251,-0.01739,-0.004113,-0.01453,-0.004147,-0.01542,-0.004403,0.02222,0.003297,0.006857,-0.002125,0.005148,-0.001541,0.004141,-0.001821,junk,one,two,gaze
-0.07141,-0.007061,-0.01747,-0.00413,-0.01419,-0.004077,-0.01552,-0.004394,0.02147,0.003237,0.00681,-0.002129,0.004953,-0.001546,0.003884,-0.001893,junk,one,two,gaze
-0.07117,-0.007212,-0.01714,-0.003995,-0.01388,-0.004095,-0.01494,-0.0043,0.02115,0.003515,0.006882,-0.002095,0.004952,-0.001558,0.00398,-0.001845,junk,one,two,gaze
-0.07173,-0.007063,-0.01713,-0.004057,-0.014,-0.004003,-0.01499,-0.004336,0.02138,0.003529,0.006905,-0.002077,0.00505,-0.001586,0.004086,-0.001874,junk,one,two,gaze
-0.07163,-0.00711,-0.01753,-0.004108,-0.01418,-0.004096,-0.01549,-0.004376,0.02111,0.003681,0.006951,-0.002074,0.004748,-0.001531,0.00385,-0.001889,junk,one,two,gaze
-0.07263,-0.007318,-0.01735,-0.004078,-0.01423,-0.004153,-0.0151,-0.004375,0.02155,0.003936,0.007351,-0.001948,0.005042,-0.001557,0.004069,-0.001811,junk,one,two,gaze
-0.07281,-0.00723,-0.01762,-0.004146,-0.01405,-0.004121,-0.01511,-0.004473,0.02073,0.004376,0.007606,-0.001903,0.005046,-0.00155,0.003895,-0.001853,junk,one,two,gaze
-0.07221,-0.007329,-0.01757,-0.004102,-0.01427,-0.004164,-0.01548,-0.004378,0.02188,0.004704,0.008032,-0.001753,0.005338,-0.00144,0.004245,-0.001764,junk,one,two,gaze
-0.07383,-0.007295,-0.01757,-0.004148,-0.01444,-0.004196,-0.01536,-0.004479,0.02329,0.005138,0.008248,-0.001517,0.005441,-0.00127,0.004501,-0.001581,junk,one,two,gaze
-0.07271,-0.007277,-0.01774,-0.004178,-0.01403,-0.004146,-0.01524,-0.004459,0.02451,0.005246,0.008573,-0.001474,0.005738,-0.001203,0.004727,-0.001582,junk,one,two,gaze
-0.07391,-0.007421,-0.01771,-0.004126,-0.01441,-0.004233,-0.01529,-0.004429,0.02534,0.00527,0.008769,-0.001448,0.005693,-0.001253,0.004796,-0.001545,junk,one,two,gaze
-0.07345,-0.007173,-0.01765,-0.004194,-0.01442,-0.004168,-0.0155,-0.004502,0.02629,0.005474,0.009152,-0.001397,0.006028,-0.001218,0.00498,-0.001569,junk,one,two,gaze
-0.07279,-0.007218,-0.01777,-0.004125,-0.01409,-0.004176,-0.01526,-0.004444,0.02667,0.005612,0.009309,-0.001483,0.00617,-0.001253,0.005099,-0.001587,junk,one,two,gaze
-0.07439,-0.007431,-0.01764,-0.004134,-0.01433,-0.004222,-0.01505,-0.00445,0.02632,0.005541,0.009196,-0.001593,0.005991,-0.001372,0.004852,-0.001628,junk,one,two,gaze
-0.07215,-0.006975,-0.0175,-0.004125,-0.01412,-0.00406,-0.01541,-0.004409,0.02716,0.005421,0.009211,-0.001676,0.006311,-0.001343,0.005023,-0.001611,junk,one,two,gaze
-0.07202,-0.007148,-0.01741,-0.004035,-0.01395,-0.004129,-0.015,-0.004329,0.02704,0.005239,0.009135,-0.00191,0.005801,-0.001562,0.004775,-0.00177,junk,one,two,gaze
-0.07278,-0.0072,-0.01731,-0.004074,-0.014,-0.004086,-0.01473,-0.004372,0.02701,0.005409,0.00945,-0.002059,0.005913,-0.001703,0.00462,-0.00187,junk,one,two,gaze
-0.07281,-0.007234,-0.01775,-0.004138,-0.01422,-0.004126,-0.0155,-0.004431,0.0274,0.005804,0.009885,-0.002189,0.006033,-0.00174,0.004688,-0.001923,junk,one,two,gaze
-0.0736,-0.00737,-0.01752,-0.004086,-0.01435,-0.004181,-0.01527,-0.004395,0.02685,0.005681,0.009689,-0.002244,0.005821,-0.001823,0.004434,-0.001892,junk,one,two,gaze
-0.07374,-0.007267,-0.01764,-0.004158,-0.01414,-0.004113,-0.01509,-0.004464,0.02651,0.005586,0.009578,-0.002388,0.005879,-0.001886,0.004473,-0.001968,junk,one,two,gaze
-0.07373,-0.007437,-0.01786,-0.004149,-0.0143,-0.004197,-0.01543,-0.004432,0.02694,0.005854,0.01,-0.00287,0.00557,-0.00231,0.003891,-0.002298,junk,one,two,gaze
-0.07441,-0.007329,-0.01763,-0.004141,-0.0145,-0.004204,-0.01533,-0.004453,0.02713,0.005667,0.01016,-0.003123,0.005482,-0.002582,0.003594,-0.002461,junk,one,two,gaze
-0.07338,-0.007289,-0.0178,-0.004179,-0.01416,-0.004148,-0.0153,-0.004488,0.02535,0.005133,0.009613,-0.003219,0.005395,-0.002584,0.003478,-0.002482,junk,one,two,gaze
-0.07387,-0.007382,-0.01773,-0.004111,-0.01444,-0.004219,-0.01547,-0.004416,0.02214,0.004141,0.00816,-0.003009,0.005251,-0.002247,0.003624,-0.002209,junk,one,two,gaze
-0.07401,-0.007147,-0.01762,-0.004145,-0.01435,-0.004137,-0.01529,-0.00447,0.01953,0.003551,0.0069,-0.002915,0.005117,-0.002104,0.003715,-0.002107,junk,one,two,gaze
-0.07351,-0.007253,-0.01791,-0.004152,-0.01421,-0.004181,-0.0154,-0.004457,0.01793,0.003574,0.006606,-0.002968,0.004733,-0.00205,0.003454,-0.002147,junk,one,two,gaze
