Uk1,YAxis,Uk2,PRbpm,SpO2,Time
64,99,133,24,3,2014-06-27 16:18:46.189239
64,99,133,23,2,2014-06-27 16:18:46.206005
64,99,133,22,2,2014-06-27 16:18:46.223135
64,99,133,21,2,2014-06-27 16:18:46.239624
64,99,133,20,2,2014-06-27 16:18:46.256020
64,99,133,19,2,2014-06-27 16:18:46.273123
64,99,133,18,2,2014-06-27 16:18:46.289728
64,99,133,17,2,2014-06-27 16:18:46.306175
64,99,133,17,2,2014-06-27 16:18:46.323225
64,99,133,16,2,2014-06-27 16:18:46.339821
64,99,133,15,1,2014-06-27 16:18:46.356284
64,99,133,15,1,2014-06-27 16:18:46.373152
64,99,133,14,1,2014-06-27 16:18:46.389904
64,99,133,14,1,2014-06-27 16:18:46.406380
64,99,133,13,1,2014-06-27 16:18:46.423205
64,99,133,12,1,2014-06-27 16:18:46.440013
64,99,133,12,1,2014-06-27 16:18:46.456753
64,99,133,12,1,2014-06-27 16:18:46.473318
64,99,133,11,1,2014-06-27 16:18:46.489859
64,99,133,11,1,2014-06-27 16:18:46.506677
64,99,133,12,1,2014-06-27 16:18:46.523439
64,99,133,15,1,2014-06-27 16:18:46.540315
64,99,133,20,2,2014-06-27 16:18:46.556667
64,99,133,28,3,2014-06-27 16:18:46.573869
64,99,133,38,4,2014-06-27 16:18:46.590270
64,99,133,47,5,2014-06-27 16:18:46.606854
64,99,133,57,7,2014-06-27 16:18:46.623888
64,99,133,65,8,2014-06-27 16:18:46.640362
64,99,133,70,8,2014-06-27 16:18:46.657139
64,99,133,73,9,2014-06-27 16:18:46.673757
64,99,133,73,9,2014-06-27 16:18:46.690558
64,99,133,73,9,2014-06-27 16:18:46.707296
64,99,133,71,8,2014-06-27 16:18:46.724112
64,99,133,69,8,2014-06-27 16:18:46.740645
64,99,197,67,8,2014-06-27 16:18:46.757104
64,99,197,65,8,2014-06-27 16:18:46.774258
64,99,133,62,7,2014-06-27 16:18:46.790765
64,99,133,60,7,2014-06-27 16:18:46.807510
64,99,133,58,7,2014-06-27 16:18:46.824341
64,99,133,56,7,2014-06-27 16:18:46.840850
64,99,133,56,7,2014-06-27 16:18:46.857376
64,99,133,55,6,2014-06-27 16:18:46.874293
64,99,133,55,6,2014-06-27 16:18:46.890824
64,99,133,54,6,2014-06-27 16:18:46.907628
64,99,133,53,6,2014-06-27 16:18:46.924489
64,99,133,51,6,2014-06-27 16:18:46.941039
64,99,133,49,6,2014-06-27 16:18:46.957420
64,99,133,47,5,2014-06-27 16:18:46.974545
64,99,133,45,5,2014-06-27 16:18:46.990918
64,99,133,43,5,2014-06-27 16:18:47.007800
64,99,133,40,5,2014-06-27 16:18:47.024555
64,99,133,38,4,2014-06-27 16:18:47.040988
64,99,133,36,4,2014-06-27 16:18:47.057846
64,99,133,34,4,2014-06-27 16:18:47.074483
64,99,133,32,4,2014-06-27 16:18:47.091308
64,99,133,31,3,2014-06-27 16:18:47.108071
64,99,133,29,3,2014-06-27 16:18:47.132920
64,99,133,27,3,2014-06-27 16:18:47.141515
64,99,133,26,3,2014-06-27 16:18:47.158106
64,99,133,25,3,2014-06-27 16:18:47.175037
64,99,133,23,2,2014-06-27 16:18:47.191658
64,99,133,23,2,2014-06-27 16:18:47.208255
64,99,133,22,2,2014-06-27 16:18:47.224968
64,99,133,22,2,2014-06-27 16:18:47.241673
64,99,133,21,2,2014-06-27 16:18:47.258073
64,99,133,21,2,2014-06-27 16:18:47.275278
64,99,133,20,2,2014-06-27 16:18:47.292115
64,99,133,19,2,2014-06-27 16:18:47.308408
64,99,133,19,2,2014-06-27 16:18:47.325015
64,99,133,18,2,2014-06-27 16:18:47.341917
64,99,133,17,2,2014-06-27 16:18:47.358334
64,99,133,16,2,2014-06-27 16:18:47.375315
64,99,133,15,1,2014-06-27 16:18:47.391962
64,99,133,14,1,2014-06-27 16:18:47.408404
64,99,133,13,1,2014-06-27 16:18:47.425291
64,99,133,12,1,2014-06-27 16:18:47.442068
64,99,133,13,1,2014-06-27 16:18:47.458477
64,99,133,17,2,2014-06-27 16:18:47.475384
64,99,133,23,2,2014-06-27 16:18:47.491956
64,99,133,32,4,2014-06-27 16:18:47.508915
64,99,133,41,5,2014-06-27 16:18:47.525400
64,99,133,51,6,2014-06-27 16:18:47.542272
64,99,133,60,7,2014-06-27 16:18:47.558653
64,99,133,67,8,2014-06-27 16:18:47.575753
64,99,133,71,8,2014-06-27 16:18:47.592364
64,99,133,73,9,2014-06-27 16:18:47.608952
64,99,133,73,9,2014-06-27 16:18:47.625517
64,99,133,72,9,2014-06-27 16:18:47.642471
64,99,133,70,8,2014-06-27 16:18:47.659074
64,99,197,69,8,2014-06-27 16:18:47.675844
64,99,197,66,8,2014-06-27 16:18:47.692316
64,99,133,63,7,2014-06-27 16:18:47.709165
64,99,133,60,7,2014-06-27 16:18:47.726372
64,99,133,58,7,2014-06-27 16:18:47.742698
64,99,133,56,7,2014-06-27 16:18:47.759230
64,99,133,54,6,2014-06-27 16:18:47.776045
64,99,133,54,6,2014-06-27 16:18:47.792697
64,99,133,53,6,2014-06-27 16:18:47.809287
64,99,133,52,6,2014-06-27 16:18:47.826139
64,99,133,51,6,2014-06-27 16:18:47.842666
64,99,133,50,6,2014-06-27 16:18:47.859602
64,99,133,48,6,2014-06-27 16:18:47.876241
64,99,133,46,5,2014-06-27 16:18:47.892937
64,99,133,44,5,2014-06-27 16:18:47.909527
64,99,133,41,5,2014-06-27 16:18:47.926427
64,99,133,40,5,2014-06-27 16:18:47.942940
64,99,133,38,4,2014-06-27 16:18:47.959651
64,99,133,36,4,2014-06-27 16:18:47.976670
64,99,133,34,4,2014-06-27 16:18:47.993181
64,99,133,32,4,2014-06-27 16:18:48.009903
64,99,133,31,3,2014-06-27 16:18:48.026624
64,99,133,29,3,2014-06-27 16:18:48.043092
64,99,133,27,3,2014-06-27 16:18:48.060095
64,99,133,25,3,2014-06-27 16:18:48.076575
64,99,133,24,3,2014-06-27 16:18:48.093477
64,99,133,22,2,2014-06-27 16:18:48.110055
64,99,133,21,2,2014-06-27 16:18:48.126773
64,99,133,19,2,2014-06-27 16:18:48.144284
64,99,133,19,2,2014-06-27 16:18:48.160091
64,99,133,18,2,2014-06-27 16:18:48.176908
64,99,133,17,2,2014-06-27 16:18:48.193312
64,99,133,16,2,2014-06-27 16:18:48.210338
64,99,133,15,1,2014-06-27 16:18:48.226714
64,99,133,15,1,2014-06-27 16:18:48.243795
64,99,133,14,1,2014-06-27 16:18:48.260346
64,99,133,14,1,2014-06-27 16:18:48.277251
64,99,133,13,1,2014-06-27 16:18:48.293945
64,99,133,12,1,2014-06-27 16:18:48.310605
64,99,133,11,1,2014-06-27 16:18:48.327195
64,99,133,11,1,2014-06-27 16:18:48.343627
64,99,133,11,1,2014-06-27 16:18:48.360632
64,99,133,10,1,2014-06-27 16:18:48.377248
64,99,133,12,1,2014-06-27 16:18:48.393759
64,99,133,14,1,2014-06-27 16:18:48.410599
64,99,133,20,2,2014-06-27 16:18:48.427418
64,99,133,28,3,2014-06-27 16:18:48.443815
64,99,133,38,4,2014-06-27 16:18:48.460823
64,99,133,49,6,2014-06-27 16:18:48.477346
64,99,133,59,7,2014-06-27 16:18:48.494301
64,99,133,68,8,2014-06-27 16:18:48.510826
64,99,133,74,9,2014-06-27 16:18:48.527560
64,99,133,78,9,2014-06-27 16:18:48.544095
64,99,133,79,9,2014-06-27 16:18:48.561002
64,99,133,79,9,2014-06-27 16:18:48.577571
64,99,133,78,9,2014-06-27 16:18:48.594246
64,99,133,76,9,2014-06-27 16:18:48.611233
64,99,133,74,9,2014-06-27 16:18:48.627780
64,99,197,72,9,2014-06-27 16:18:48.644648
64,99,197,69,8,2014-06-27 16:18:48.661462
64,99,133,66,8,2014-06-27 16:18:48.677925
64,99,133,63,7,2014-06-27 16:18:48.694393
64,99,133,61,7,2014-06-27 16:18:48.711346
64,99,133,59,7,2014-06-27 16:18:48.727991
64,99,133,58,7,2014-06-27 16:18:48.744417
64,99,133,57,7,2014-06-27 16:18:48.761290
64,99,133,56,7,2014-06-27 16:18:48.778048
64,99,133,54,6,2014-06-27 16:18:48.794795
64,99,133,52,6,2014-06-27 16:18:48.811684
64,99,133,50,6,2014-06-27 16:18:48.827960
64,99,133,48,6,2014-06-27 16:18:48.844881
64,99,133,45,5,2014-06-27 16:18:48.861634
64,99,133,43,5,2014-06-27 16:18:48.878293
64,99,133,40,5,2014-06-27 16:18:48.894699
64,99,133,38,4,2014-06-27 16:18:48.911831
64,99,133,36,4,2014-06-27 16:18:48.928333
64,99,133,34,4,2014-06-27 16:18:48.945035
64,99,133,32,4,2014-06-27 16:18:48.961809
64,99,133,30,3,2014-06-27 16:18:48.978345
64,99,133,28,3,2014-06-27 16:18:48.995108
64,99,133,26,3,2014-06-27 16:18:49.011831
64,99,133,25,3,2014-06-27 16:18:49.028678
64,99,133,23,2,2014-06-27 16:18:49.045204
64,99,133,22,2,2014-06-27 16:18:49.062268
64,99,133,21,2,2014-06-27 16:18:49.078398
64,99,133,20,2,2014-06-27 16:18:49.095386
64,99,133,19,2,2014-06-27 16:18:49.112167
64,99,133,18,2,2014-06-27 16:18:49.128537
64,99,133,17,2,2014-06-27 16:18:49.156095
64,99,133,16,2,2014-06-27 16:18:49.161929
64,99,133,16,2,2014-06-27 16:18:49.178741
64,99,133,15,1,2014-06-27 16:18:49.195538
64,99,133,14,1,2014-06-27 16:18:49.212261
64,99,133,14,1,2014-06-27 16:18:49.229051
64,99,133,13,1,2014-06-27 16:18:49.245617
64,99,133,13,1,2014-06-27 16:18:49.262344
64,99,133,12,1,2014-06-27 16:18:49.279051
64,99,133,11,1,2014-06-27 16:18:49.295865
64,99,133,10,1,2014-06-27 16:18:49.312525
64,99,133,10,1,2014-06-27 16:18:49.329278
64,99,133,9,1,2014-06-27 16:18:49.345705
64,99,133,10,1,2014-06-27 16:18:49.362503
64,99,133,13,1,2014-06-27 16:18:49.379054
64,99,133,18,2,2014-06-27 16:18:49.395958
64,99,133,26,3,2014-06-27 16:18:49.412670
64,99,133,35,4,2014-06-27 16:18:49.429291
64,99,133,44,5,2014-06-27 16:18:49.445875
64,99,133,54,6,2014-06-27 16:18:49.462818
64,99,133,61,7,2014-06-27 16:18:49.479441
64,99,133,66,8,2014-06-27 16:18:49.496228
64,99,133,69,8,2014-06-27 16:18:49.513116
64,99,133,69,8,2014-06-27 16:18:49.529582
64,99,133,69,8,2014-06-27 16:18:49.546233
64,99,133,68,8,2014-06-27 16:18:49.562958
64,99,133,66,8,2014-06-27 16:18:49.579670
64,99,197,64,8,2014-06-27 16:18:49.596449
64,99,197,61,7,2014-06-27 16:18:49.613420
64,99,133,59,7,2014-06-27 16:18:49.629614
64,99,133,56,7,2014-06-27 16:18:49.646477
64,99,133,54,6,2014-06-27 16:18:49.663517
64,99,133,53,6,2014-06-27 16:18:49.679673
64,99,133,52,6,2014-06-27 16:18:49.696458
64,99,133,52,6,2014-06-27 16:18:49.713462
64,99,133,52,6,2014-06-27 16:18:49.729980
64,99,133,51,6,2014-06-27 16:18:49.746622
64,99,133,50,6,2014-06-27 16:18:49.763822
64,99,133,48,6,2014-06-27 16:18:49.779979
64,99,133,46,5,2014-06-27 16:18:49.796824
64,99,133,44,5,2014-06-27 16:18:49.813686
64,99,133,42,5,2014-06-27 16:18:49.829989
64,99,133,40,5,2014-06-27 16:18:49.846790
64,99,133,39,4,2014-06-27 16:18:49.863577
64,99,133,37,4,2014-06-27 16:18:49.880261
64,99,133,35,4,2014-06-27 16:18:49.896775
64,99,133,33,4,2014-06-27 16:18:49.913903
64,99,133,32,4,2014-06-27 16:18:49.930164
64,99,133,30,3,2014-06-27 16:18:49.947131
64,99,133,29,3,2014-06-27 16:18:49.963880
64,99,133,27,3,2014-06-27 16:18:49.980578
64,99,133,26,3,2014-06-27 16:18:49.996999
64,99,133,25,3,2014-06-27 16:18:50.014105
64,99,133,24,3,2014-06-27 16:18:50.030397
64,99,133,23,2,2014-06-27 16:18:50.047264
64,99,133,22,2,2014-06-27 16:18:50.063982
64,99,133,21,2,2014-06-27 16:18:50.080779
64,99,133,21,2,2014-06-27 16:18:50.097183
64,99,133,20,2,2014-06-27 16:18:50.114206
64,99,133,20,2,2014-06-27 16:18:50.130946
64,99,133,19,2,2014-06-27 16:18:50.147442
64,99,133,19,2,2014-06-27 16:18:50.164911
64,99,133,18,2,2014-06-27 16:18:50.181003
64,99,133,17,2,2014-06-27 16:18:50.197425
64,99,133,16,2,2014-06-27 16:18:50.214375
64,99,133,16,2,2014-06-27 16:18:50.230987
64,99,133,16,2,2014-06-27 16:18:50.247652
64,99,133,18,2,2014-06-27 16:18:50.264509
64,99,133,23,2,2014-06-27 16:18:50.281159
64,99,133,30,3,2014-06-27 16:18:50.297693
64,99,133,40,5,2014-06-27 16:18:50.314598
64,99,133,48,6,2014-06-27 16:18:50.331081
64,99,133,57,7,2014-06-27 16:18:50.347775
64,99,133,65,8,2014-06-27 16:18:50.364792
64,99,133,70,8,2014-06-27 16:18:50.381426
64,99,133,72,9,2014-06-27 16:18:50.397781
64,99,133,72,9,2014-06-27 16:18:50.414927
64,99,133,71,8,2014-06-27 16:18:50.431225
64,99,133,70,8,2014-06-27 16:18:50.448138
64,99,197,67,8,2014-06-27 16:18:50.465046
64,99,197,65,8,2014-06-27 16:18:50.481353
64,99,133,62,7,2014-06-27 16:18:50.498159
64,99,133,60,7,2014-06-27 16:18:50.515177
64,99,133,57,7,2014-06-27 16:18:50.531424
64,99,133,56,7,2014-06-27 16:18:50.548181
64,99,133,54,6,2014-06-27 16:18:50.565213
64,99,133,54,6,2014-06-27 16:18:50.581579
64,99,133,54,6,2014-06-27 16:18:50.598347
64,99,133,53,6,2014-06-27 16:18:50.615330
64,99,133,53,6,2014-06-27 16:18:50.631620
64,99,133,52,6,2014-06-27 16:18:50.648531
64,99,133,50,6,2014-06-27 16:18:50.665430
64,99,133,48,6,2014-06-27 16:18:50.682014
64,99,133,46,5,2014-06-27 16:18:50.698576
64,99,133,44,5,2014-06-27 16:18:50.715719
64,99,133,41,5,2014-06-27 16:18:50.731756
64,99,133,40,5,2014-06-27 16:18:50.748697
64,99,133,38,4,2014-06-27 16:18:50.765741
64,99,133,36,4,2014-06-27 16:18:50.782207
64,99,133,34,4,2014-06-27 16:18:50.798796
64,99,133,32,4,2014-06-27 16:18:50.815653
64,99,133,30,3,2014-06-27 16:18:50.832271
64,99,133,29,3,2014-06-27 16:18:50.848755
64,99,133,27,3,2014-06-27 16:18:50.865908
64,99,133,26,3,2014-06-27 16:18:50.882406
64,99,133,24,3,2014-06-27 16:18:50.898817
64,99,133,23,2,2014-06-27 16:18:50.915791
64,99,133,22,2,2014-06-27 16:18:50.932468
64,99,133,21,2,2014-06-27 16:18:50.948962
64,99,133,21,2,2014-06-27 16:18:50.966005
64,99,133,20,2,2014-06-27 16:18:50.982573
64,99,133,19,2,2014-06-27 16:18:50.999229
64,99,133,19,2,2014-06-27 16:18:51.016201
64,99,133,19,2,2014-06-27 16:18:51.032640
64,99,133,18,2,2014-06-27 16:18:51.049192
64,99,133,17,2,2014-06-27 16:18:51.066343
64,99,133,17,2,2014-06-27 16:18:51.082485
64,99,133,16,2,2014-06-27 16:18:51.099559
64,99,133,16,2,2014-06-27 16:18:51.116083
64,99,133,17,2,2014-06-27 16:18:51.133043
64,99,133,20,2,2014-06-27 16:18:51.149731
64,99,133,26,3,2014-06-27 16:18:51.177482
64,99,133,34,4,2014-06-27 16:18:51.182887
64,99,133,43,5,2014-06-27 16:18:51.199808
64,99,133,53,6,2014-06-27 16:18:51.216378
64,99,133,63,7,2014-06-27 16:18:51.232851
64,99,133,71,8,2014-06-27 16:18:51.250080
64,99,133,76,9,2014-06-27 16:18:51.266500
64,99,133,79,9,2014-06-27 16:18:51.283078
64,99,133,80,10,2014-06-27 16:18:51.299976
64,99,133,80,10,2014-06-27 16:18:51.316277
64,99,133,80,10,2014-06-27 16:18:51.333223
64,99,133,79,9,2014-06-27 16:18:51.350009
64,99,133,77,9,2014-06-27 16:18:51.366661
64,99,197,74,9,2014-06-27 16:18:51.383149
64,99,197,72,9,2014-06-27 16:18:51.399984
64,99,133,69,8,2014-06-27 16:18:51.416765
64,99,133,66,8,2014-06-27 16:18:51.433252
64,99,133,64,8,2014-06-27 16:18:51.450413
64,99,133,63,7,2014-06-27 16:18:51.466891
64,99,133,61,7,2014-06-27 16:18:51.483328
64,99,133,60,7,2014-06-27 16:18:51.500345
64,99,133,59,7,2014-06-27 16:18:51.516719
64,99,133,57,7,2014-06-27 16:18:51.533656
64,99,133,56,7,2014-06-27 16:18:51.550381
64,99,133,53,6,2014-06-27 16:18:51.567285
64,99,133,51,6,2014-06-27 16:18:51.583803
64,99,133,48,6,2014-06-27 16:18:51.600410
64,99,133,45,5,2014-06-27 16:18:51.617144
64,99,133,43,5,2014-06-27 16:18:51.633915
64,99,133,40,5,2014-06-27 16:18:51.650726
64,99,133,39,4,2014-06-27 16:18:51.667252
64,99,133,37,4,2014-06-27 16:18:51.683891
64,99,133,35,4,2014-06-27 16:18:51.701207
64,99,133,33,4,2014-06-27 16:18:51.717360
64,99,133,31,3,2014-06-27 16:18:51.734004
64,99,133,29,3,2014-06-27 16:18:51.750897
64,99,133,28,3,2014-06-27 16:18:51.767226
64,99,133,26,3,2014-06-27 16:18:51.784078
64,99,133,25,3,2014-06-27 16:18:51.801092
64,99,133,24,3,2014-06-27 16:18:51.817566
64,99,133,23,2,2014-06-27 16:18:51.834321
64,99,133,22,2,2014-06-27 16:18:51.850926
64,99,133,22,2,2014-06-27 16:18:51.867577
64,99,133,21,2,2014-06-27 16:18:51.884337
64,99,133,20,2,2014-06-27 16:18:51.901301
64,99,133,20,2,2014-06-27 16:18:51.917604
64,99,133,19,2,2014-06-27 16:18:51.934418
64,99,133,18,2,2014-06-27 16:18:51.951070
64,99,133,17,2,2014-06-27 16:18:51.967734
64,99,133,16,2,2014-06-27 16:18:51.984558
64,99,133,16,2,2014-06-27 16:18:52.001241
64,99,133,17,2,2014-06-27 16:18:52.018035
64,99,133,20,2,2014-06-27 16:18:52.034613
64,99,133,25,3,2014-06-27 16:18:52.051349
64,99,133,33,4,2014-06-27 16:18:52.068148
64,99,133,42,5,2014-06-27 16:18:52.084933
64,99,133,51,6,2014-06-27 16:18:52.101863
64,99,133,60,7,2014-06-27 16:18:52.117995
64,99,133,67,8,2014-06-27 16:18:52.134697
64,99,133,72,9,2014-06-27 16:18:52.151831
64,99,133,74,9,2014-06-27 16:18:52.168133
64,99,133,74,9,2014-06-27 16:18:52.186764
64,99,133,74,9,2014-06-27 16:18:52.201574
64,99,133,73,9,2014-06-27 16:18:52.218286
64,99,133,72,9,2014-06-27 16:18:52.235159
64,99,197,70,8,2014-06-27 16:18:52.251838
64,99,197,67,8,2014-06-27 16:18:52.268496
64,99,133,64,8,2014-06-27 16:18:52.285166
64,99,133,62,7,2014-06-27 16:18:52.302128
64,99,133,60,7,2014-06-27 16:18:52.318539
64,99,133,58,7,2014-06-27 16:18:52.335066
64,99,133,57,7,2014-06-27 16:18:52.352195
64,99,133,56,7,2014-06-27 16:18:52.368476
64,99,133,55,6,2014-06-27 16:18:52.385320
64,99,133,54,6,2014-06-27 16:18:52.402353
64,99,133,53,6,2014-06-27 16:18:52.418615
64,99,133,51,6,2014-06-27 16:18:52.435339
64,99,133,48,6,2014-06-27 16:18:52.452161
64,99,133,46,5,2014-06-27 16:18:52.469061
64,99,133,43,5,2014-06-27 16:18:52.485454
64,99,133,40,5,2014-06-27 16:18:52.502277
64,99,133,39,4,2014-06-27 16:18:52.518991
64,99,133,36,4,2014-06-27 16:18:52.535559
64,99,133,34,4,2014-06-27 16:18:52.552622
64,99,133,32,4,2014-06-27 16:18:52.569178
64,99,133,30,3,2014-06-27 16:18:52.585592
64,99,133,28,3,2014-06-27 16:18:52.602472
64,99,133,26,3,2014-06-27 16:18:52.619175
64,99,133,25,3,2014-06-27 16:18:52.635855
64,99,133,23,2,2014-06-27 16:18:52.652763
64,99,133,22,2,2014-06-27 16:18:52.669268
64,99,133,21,2,2014-06-27 16:18:52.685800
64,99,133,21,2,2014-06-27 16:18:52.703028
64,99,133,20,2,2014-06-27 16:18:52.719417
64,99,133,19,2,2014-06-27 16:18:52.735905
64,99,133,19,2,2014-06-27 16:18:52.752878
64,99,133,18,2,2014-06-27 16:18:52.769610
64,99,133,18,2,2014-06-27 16:18:52.786020
64,99,133,17,2,2014-06-27 16:18:52.803127
64,99,133,17,2,2014-06-27 16:18:52.819396
64,99,133,16,2,2014-06-27 16:18:52.836300
64,99,133,15,1,2014-06-27 16:18:52.852899
64,99,133,14,1,2014-06-27 16:18:52.869695
64,99,133,14,1,2014-06-27 16:18:52.886513
64,99,133,15,1,2014-06-27 16:18:52.903044
64,99,133,18,2,2014-06-27 16:18:52.919722
64,99,133,24,3,2014-06-27 16:18:52.936406
64,99,133,32,4,2014-06-27 16:18:52.953472
64,99,133,40,5,2014-06-27 16:18:52.969900
64,99,133,49,6,2014-06-27 16:18:52.986381
64,99,133,58,7,2014-06-27 16:18:53.003400
64,99,133,64,8,2014-06-27 16:18:53.020127
64,99,133,67,8,2014-06-27 16:18:53.036534
64,99,133,69,8,2014-06-27 16:18:53.053396
64,99,133,68,8,2014-06-27 16:18:53.070131
64,99,133,68,8,2014-06-27 16:18:53.086537
64,99,133,66,8,2014-06-27 16:18:53.103747
64,99,197,64,8,2014-06-27 16:18:53.120024
64,99,197,62,7,2014-06-27 16:18:53.136860
64,99,133,60,7,2014-06-27 16:18:53.153848
64,99,133,58,7,2014-06-27 16:18:53.170127
64,99,133,56,7,2014-06-27 16:18:53.195423
64,99,133,55,6,2014-06-27 16:18:53.203800
64,99,133,54,6,2014-06-27 16:18:53.220214
64,99,133,54,6,2014-06-27 16:18:53.237120
64,99,133,54,6,2014-06-27 16:18:53.254037
64,99,133,54,6,2014-06-27 16:18:53.270246
64,99,133,53,6,2014-06-27 16:18:53.287249
64,99,133,52,6,2014-06-27 16:18:53.303927
64,99,133,51,6,2014-06-27 16:18:53.320635
64,99,133,49,6,2014-06-27 16:18:53.337365
64,99,133,47,5,2014-06-27 16:18:53.353853
64,99,133,45,5,2014-06-27 16:18:53.370713
64,99,133,43,5,2014-06-27 16:18:53.387802
64,99,133,41,5,2014-06-27 16:18:53.403872
64,99,133,40,5,2014-06-27 16:18:53.420880
64,99,133,38,4,2014-06-27 16:18:53.437679
64,99,133,36,4,2014-06-27 16:18:53.453951
64,99,133,34,4,2014-06-27 16:18:53.470775
64,99,133,32,4,2014-06-27 16:18:53.487579
64,99,133,30,3,2014-06-27 16:18:53.504334
64,99,133,29,3,2014-06-27 16:18:53.520926
64,99,133,28,3,2014-06-27 16:18:53.538267
64,99,133,27,3,2014-06-27 16:18:53.554369
64,99,133,26,3,2014-06-27 16:18:53.570939
64,99,133,25,3,2014-06-27 16:18:53.588062
64,99,133,25,3,2014-06-27 16:18:53.604271
64,99,133,24,3,2014-06-27 16:18:53.621230
64,99,133,23,2,2014-06-27 16:18:53.638134
64,99,133,23,2,2014-06-27 16:18:53.654626
64,99,133,22,2,2014-06-27 16:18:53.671289
64,99,133,21,2,2014-06-27 16:18:53.688103
64,99,133,20,2,2014-06-27 16:18:53.704729
64,99,133,20,2,2014-06-27 16:18:53.721358
64,99,133,21,2,2014-06-27 16:18:53.738259
64,99,133,25,3,2014-06-27 16:18:53.754860
64,99,133,32,4,2014-06-27 16:18:53.771286
64,99,133,40,5,2014-06-27 16:18:53.788527
64,99,133,48,6,2014-06-27 16:18:53.804731
64,99,133,57,7,2014-06-27 16:18:53.821648
64,99,133,65,8,2014-06-27 16:18:53.838608
64,99,133,70,8,2014-06-27 16:18:53.854809
64,99,133,74,9,2014-06-27 16:18:53.871735
64,99,133,75,9,2014-06-27 16:18:53.888681
64,99,133,75,9,2014-06-27 16:18:53.905229
64,99,133,75,9,2014-06-27 16:18:53.921619
64,99,133,74,9,2014-06-27 16:18:53.938504
64,99,133,72,9,2014-06-27 16:18:53.955153
64,99,197,70,8,2014-06-27 16:18:53.971742
64,99,197,67,8,2014-06-27 16:18:53.988616
64,99,133,65,8,2014-06-27 16:18:54.005425
64,99,133,63,7,2014-06-27 16:18:54.021781
64,99,133,61,7,2014-06-27 16:18:54.038962
64,99,133,60,7,2014-06-27 16:18:54.055289
64,99,133,59,7,2014-06-27 16:18:54.071899
64,99,133,58,7,2014-06-27 16:18:54.088976
64,99,133,57,7,2014-06-27 16:18:54.105534
64,99,133,56,7,2014-06-27 16:18:54.122199
64,99,133,54,6,2014-06-27 16:18:54.138908
64,99,133,52,6,2014-06-27 16:18:54.155543
64,99,133,49,6,2014-06-27 16:18:54.172357
64,99,133,47,5,2014-06-27 16:18:54.188960
64,99,133,44,5,2014-06-27 16:18:54.205634
64,99,133,42,5,2014-06-27 16:18:54.222495
64,99,133,40,5,2014-06-27 16:18:54.239314
64,99,133,38,4,2014-06-27 16:18:54.255723
64,99,133,36,4,2014-06-27 16:18:54.272598
64,99,133,34,4,2014-06-27 16:18:54.289458
64,99,133,33,4,2014-06-27 16:18:54.305881
64,99,133,31,3,2014-06-27 16:18:54.322449
64,99,133,30,3,2014-06-27 16:18:54.339590
64,99,133,28,3,2014-06-27 16:18:54.356009
64,99,133,27,3,2014-06-27 16:18:54.372659
64,99,133,26,3,2014-06-27 16:18:54.389705
64,99,133,25,3,2014-06-27 16:18:54.405968
64,99,133,24,3,2014-06-27 16:18:54.422851
64,99,133,23,2,2014-06-27 16:18:54.439734
64,99,133,23,2,2014-06-27 16:18:54.456315
64,99,133,22,2,2014-06-27 16:18:54.472906
64,99,133,22,2,2014-06-27 16:18:54.489633
64,99,133,21,2,2014-06-27 16:18:54.506325
64,99,133,20,2,2014-06-27 16:18:54.523122
64,99,133,19,2,2014-06-27 16:18:54.539967
64,99,133,18,2,2014-06-27 16:18:54.556262
64,99,133,17,2,2014-06-27 16:18:54.573261
64,99,133,18,2,2014-06-27 16:18:54.590140
64,99,133,19,2,2014-06-27 16:18:54.606489
64,99,133,23,2,2014-06-27 16:18:54.623138
64,99,133,31,3,2014-06-27 16:18:54.640177
64,99,133,40,5,2014-06-27 16:18:54.656474
64,99,133,49,6,2014-06-27 16:18:54.673519
64,99,133,59,7,2014-06-27 16:18:54.690294
